"padacchedah","anvaya","spart"
"इह (अहं) अस्मिन् यज्ञे प्रियं मधु-जिह्वं हविस्-कृतं नरा-शंसम् उप_ह्वये","नरा-शंसम् इह प्रियं अस्मिन् यज्ञे उप_ह्वये मधु-जिह्वं हविस्-कृतं (अहं)"," नरा॒शंस॑मि॒ह प्रि॒यम॒स्मिन्य॒ज्ञ उप॑ह्वये ।# मधु॑जिह्वं हवि॒ष्कृत॑म् ॥"
"अग्ने ईळितः (त्वं) सुखतमे रथे देवान् आ_वह मनु-हितः (त्वं) होता असि","अग्ने सुखतमे रथे देवान् ईळितः आ_वह असि होता मनु-हितः (त्वं) (त्वं)"," अग्ने॑ सु॒खत॑मे॒ रथे॑ दे॒वाँ ई॑ळि॒त आ व॑ह ।# असि॒ होता॒ मनु॑र्हितः ॥"
"मनीषिणः (यूयं) आनुषक् घृत-पृष्ठं यत्र अमृतस्य चक्षणं बर्हिः स्तृणीत","स्तृणीत बर्हिः आनुषक् घृत-पृष्ठं मनीषिणः यत्र अमृतस्य चक्षणं (यूयं)"," स्तृ॒णी॒त ब॒र्हिरा॑नु॒षग्घृ॒तपृ॑ष्ठं मनीषिणः ।# यत्रा॒मृत॑स्य॒ चक्ष॑णम् ॥"
"अद्य च(दिनान्तरेष्वपि) यष्टवे ऋता-वृधः देवीः अ-सश्चतः द्वारः नूनम् वि_श्रयन्ताम्","वि_श्रयन्ताम् ऋता-वृधः द्वारः देवीः अ-सश्चतः अद्य नूनम् च(दिनान्तरेष्वपि) यष्टवे"," विश्र॑यन्तामृता॒वृधो॒ द्वारो॑ दे॒वीर॑स॒श्चतः॑ ।# अ॒द्या नू॒नं च॒ यष्ट॑वे ॥"
"नः इदं बर्हिः आसदे सु-पेशसौ नक्तोषासा(नक्तोषासौ) अस्मिन् यज्ञे (अहं) उप_ह्वये","नक्तोषासा(नक्तोषासौ) सु-पेशसौ अस्मिन् यज्ञे उप_ह्वये इदं नः बर्हिः आसदे (अहं)"," नक्तो॒षासा॑ सु॒पेश॑सा॒ऽस्मिन्य॒ज्ञ उप॑ ह्वये ।# इ॒दं नो॑ ब॒र्हिरा॒सदे॑ ॥"
"सु-जिह्वा(जिह्वौ) होतारा(होतारौ) दैव्या(दैव्यौ) कवी ता(तौ) (अहं) उप_ह्वये (तौ) नः इमं यज्ञं यक्षताम्","ता(तौ) सु-जिह्वा(जिह्वौ) उप_ह्वये होतारा(होतारौ) दैव्या(दैव्यौ) कवी यज्ञं नः यक्षताम् इमं (अहं) (तौ)"," ता सु॑जि॒ह्वा उप॑ह्वये॒ होता॑रा॒ दैव्या॑ क॒वी ।# य॒ज्ञं नो॑ यक्षतामि॒मम् ॥"
"इळा सरस्वती मही (इति) तिस्रः मयो-भुवः अ-स्रिधः देवीः बर्हिः सीदन्तु","इळा सरस्वती मही तिस्रः देवीः मयो-भुवः बर्हिः सीदन्तु अ-स्रिधः (इति)"," इळा॒ सर॑स्वती म॒ही ति॒स्रो दे॒वीर्म॑यो॒भुवः॑ ।# ब॒र्हिः सी॑दन्त्व॒स्रिधः॑ ॥"
"अग्रियं विश्व-रूपं त्वष्टारं इह (अहं) उप_ह्वये (सः) अस्माकं केवलः अस्तु","इह त्वष्टारं अग्रियं विश्व-रूपं उप_ह्वये अस्माकं अस्तु केवलः (अहं) (सः)"," इ॒ह त्वष्टा॑रमग्रि॒यं वि॒श्वरू॑प॒मुप॑ ह्वये ।# अ॒स्माक॑मस्तु॒ केव॑लः ॥"
"वनस्पते देव देवेभ्यः हविः (त्वं) अव_सृज प्र_दातुः चेतनं अस्तु","अव_सृज वनस्पते देव देवेभ्यः हविः प्र_दातुः अस्तु चेतनं (त्वं)"," अव॑ सृजा वनस्पते॒ देव॑ दे॒वेभ्यो॑ ह॒विः ।# प्र दा॒तुर॑स्तु॒ चेत॑नम् ॥"
"यज्वनः गृहे इन्द्राय स्वाहा (इति) (यूयं) यज्ञम् कृणोतन तत्र (अहं) देवान् उप_ह्वये","स्वाहा यज्ञम् कृणोतन इन्द्राय यज्वनः गृहे तत्र देवान् उप_ह्वये (इति) (यूयं) (अहं)"," स्वाहा॑ य॒ज्ञं कृ॑णोत॒नेन्द्रा॑य॒ यज्व॑नो गृ॒हे ।# तत्र॑ दे॒वाँ उप॑ ह्वये ॥"
"अग्ने एभिः विश्वेभिः देवेभिः सोम-पीतये (त्वं) दुवः गिरः (च) आ_याहि यक्षि च","एभिः अग्ने दुवः गिरः विश्वेभिः सोम-पीतये देवेभिः आ_याहि यक्षि च (त्वं) (च)"," ऐभि॑रग्ने॒ दुवो॒ गिरो॒ विश्वे॑भिः॒ सोम॑पीतये ।# दे॒वेभि॑र्याहि॒ यक्षि॑ च ॥"
"विप्र कण्वाः त्वा आ_अहूषत ते धियः गृणन्ति अग्ने देवेभिः (त्वं) आ_गहि","त्वा कण्वाः आ_अहूषत विप्र गृणन्ति ते धियः देवेभिः अग्ने आ_गहि (त्वं)"," आ त्वा॒ कण्वा॑ अहूषत गृ॒णन्ति॑ विप्र ते॒ धियः॑ ।# दे॒वेभि॑रग्न॒ आ ग॑हि ॥"
"(अग्ने) इन्द्र-वायू बृहस्पतिं मित्रा(मित्रम्) अग्निं पूषणं भगम् आदित्यान् मारुतं गणम् (च) (यक्षि)","इन्द्र-वायू बृहस्पतिं मित्रा(मित्रम्) अग्निं पूषणं भगम् आदित्यान् मारुतं गणम् (अग्ने) (च) (यक्षि)"," इ॒न्द्र॒वा॒यू बृह॒स्पतिं॑ मि॒त्राग्निं॑ पू॒षणं॒ भग॑म् ।# आ॒दि॒त्यान्मारु॑तं ग॒णम् ॥"
"(इन्द्रादिदेवाः) वः मत्सराः मादयिष्णवः द्रप्साः मध्वः चमू-सदः इन्दवः प्र_भ्रियन्ते","वः प्र_भ्रियन्ते इन्दवः मत्सराः मादयिष्णवः द्रप्साः मध्वः चमू-सदः (इन्द्रादिदेवाः)"," प्र वो॑ भ्रियन्त॒ इन्द॑वो मत्स॒रा मा॑दयि॒ष्णवः॑ ।# द्र॒प्सा मध्व॑श्चमू॒षदः॑ ॥"
"(अग्ने) (ऋत्विजः) अवस्यवः कण्वासः वृक्त-बर्हिषः हविष्मन्तः अरं-कृतः त्वाम् ईळते","ईळते त्वाम् अवस्यवः कण्वासः वृक्त-बर्हिषः हविष्मन्तः अरं-कृतः (अग्ने) (ऋत्विजः)"," ईळ॑ते॒ त्वाम॑व॒स्यवः॒ कण्वा॑सो वृ॒क्तब॑र्हिषः ।# ह॒विष्म॑न्तो अरं॒कृतः॑ ॥"
"(अग्ने) घृत-पृष्ठाः मनो-युजः वह्नयः ये त्वा वहन्ति सोम-पीतये देवान् आ_(वह)","घृत-पृष्ठाः मनो-युजः ये त्वा वहन्ति वह्नयः आ_(वह) देवान् सोम-पीतये (अग्ने)"," घृ॒तपृ॑ष्ठा मनो॒युजो॒ ये त्वा॒ वह॑न्ति॒ वह्न॑यः ।# आ दे॒वान्त्सोम॑पीतये ॥"
"अग्ने (त्वं) तान् यजत्रान् ऋता-वृधः पत्नीवतः (च) कृधि सु-जिह्व (त्वं) मध्वः पायय","तान् यजत्रान् ऋता-वृधः अग्ने पत्नीवतः कृधि मध्वः सु-जिह्व पायय (त्वं) (च) (त्वं)"," तान्यज॑त्राँ ऋता॒वृधोऽग्ने॒ पत्नी॑वतस्कृधि ।# मध्वः॑ सुजिह्व पायय ॥"
"अग्ने ये यजत्राः ये ईड्याः (च) (सन्ति) ते वषट्-कृति ते जिह्वया मधोः (रसं) पिबन्तु","ये यजत्राः ये ईड्याः ते ते पिबन्तु जिह्वया मधोः अग्ने वषट्-कृति (च) (सन्ति) (रसं)"," ये यज॑त्रा॒ य ईड्या॒स्ते ते॑ पिबन्तु जि॒ह्वया॑ ।# मधो॑रग्ने॒ वष॑ट्कृति ॥"
"विप्रः होता सूर्यस्य रोचनात् इह उषस्-बुधः विश्वान् देवान् आकीं वक्षति","आकीं सूर्यस्य रोचनात् विश्वान् देवान् उषस्-बुधः विप्रः होता इह वक्षति"," आकीं॒ सूर्य॑स्य रोच॒नाद्विश्वा॑न्दे॒वाँ उ॑ष॒र्बुधः॑ ।# विप्रो॒ होते॒ह व॑क्षति ॥"
"अग्ने (त्वं) विश्वेभिः इन्द्रेण वायुना मित्रस्य धामभिः (च) सोम्यं मधु पिब","विश्वेभिः सोम्यं मधु अग्ने इन्द्रेण वायुना पिब मित्रस्य धामभिः (त्वं) (च)"," विश्वे॑भिः सो॒म्यं मध्वग्न॒ इन्द्रे॑ण वा॒युना॑ ।# पिबा॑ मि॒त्रस्य॒ धाम॑भिः ॥"
"अग्ने मनु-हितः होता त्वं यज्ञेषु सीदसि सः(त्वं) नः इमम् अध्वरं यज","त्वं होता मनु-हितः अग्ने यज्ञेषु सीदसि सः(त्वं) इमम् नः अध्वरं यज"," त्वं होता॒ मनु॑र्हि॒तोऽग्ने॑ य॒ज्ञेषु॑ सीदसि ।# सेमं नो॑ अध्व॒रं य॑ज ॥"
"देव रथे अरुषीः हरितः रोहितः युक्ष्व हि ताभिः त्वं इह देवान् आ_वह","हरितः रोहितः युक्ष्व हि अरुषीः रथे देव ताभिः देवान् इह आ_वह त्वं"," यु॒क्ष्वा ह्यरु॑षी॒ रथे॑ ह॒रितो॑ देव रो॒हितः॑ ।# ताभि॑र्दे॒वाँ इ॒हा व॑ह ॥"
"इन्द्र (त्वं) ऋतुना सोमं पिब मत्सरासः तद्-ओकसः इन्दवः त्वा आ_विशन्तु","इन्द्र सोमं पिब ऋतुना त्वा आ_विशन्तु इन्दवः मत्सरासः तद्-ओकसः (त्वं)"," इन्द्र॒ सोमं॒ पिब॑ ऋ॒तुना त्वा॑ विश॒न्त्विन्द॑वः ।# म॒त्स॒रास॒स्तदोक॑सः ॥"
"मरुतः यूयं ऋतुना पोत्रात् (सोमं) पिबत यज्ञं पुनीतन हि (यूयं) सु-दानवः स्थ","मरुतः पिबत ऋतुना पोत्रात् यज्ञं पुनीतन यूयं हि स्थ सु-दानवः (सोमं) (यूयं)"," मरु॑तः॒ पिब॑त ऋ॒तुना॑ पो॒त्राद्य॒ज्ञं पु॑नीतन ।# यू॒यं हि ष्ठा सु॑दानवः ॥"
"ग्नावः नेष्टः (त्वं) नः यज्ञम् अभि गृणीहि (त्वं) ऋतुना (सोमं) पिब हि त्वं रत्न-धाः असि","अभि यज्ञम् गृणीहि नः ग्नावः नेष्टः पिब ऋतुना त्वं हि रत्न-धाः असि (त्वं) (त्वं) (सोमं)"," अ॒भि य॒ज्ञं गृ॑णीहि नो॒ ग्नावो॒ नेष्टः॒ पिब॑ ऋ॒तुना॑ ।# त्वं हि र॑त्न॒धा असि॑ ॥"
"अग्ने (त्वं) देवान् इह आ_वह त्रिषु योनिषु सादय परि_भूष (च) ऋतुना (त्वं) (सोमं) पिब","अग्ने देवान् इह आ_वह योनिषु सादय त्रिषु पिब परि_भूष ऋतुना (त्वं) (च) (त्वं) (सोमं)"," अग्ने॑ दे॒वाँ इ॒हा व॑ह सा॒दया॒ योनि॑षु त्रि॒षु ।# परि॑ भूष॒ पिब॑ ऋ॒तुना॑ ॥"
"इन्द्र (त्वं) ब्राह्मणात् राधसः ऋतून् अनु सोमं पिब हि तव इत् सख्यम् अस्तृतम् (अस्ति)","ब्राह्मणात् इन्द्र राधसः पिब सोमं ऋतून् अनु तव इत् हि सख्यम् अस्तृतम् (त्वं) (अस्ति)"," ब्राह्म॑णादिन्द्र॒ राध॑सः॒ पिबा॒ सोम॑मृ॒तूँरनु॑ ।# तवेद्धि स॒ख्यमस्तृ॑तम् ॥"
"धृत-व्रतौ मित्रा-वरुणौ युवम् ऋतुना दक्षं दुः-(दूळभं) दभम् यज्ञम् आशाथे","युवम् दक्षं धृत-व्रतौ मित्रा-वरुणौ दुः-(दूळभं) दभम् ऋतुना यज्ञम् आशाथे"," यु॒वं दक्षं॑ धृतव्रत॒ मित्रा॑वरुण दू॒ळभ॑म् ।# ऋ॒तुना॑ य॒ज्ञमा॑शाथे ॥"
"ग्राव-हस्तासः द्रविणसः अध्वरे यज्ञेषु (च) द्रविणस्-दाः देवम् ईळते","द्रविणस्-दाः द्रविणसः ग्राव-हस्तासः अध्वरे यज्ञेषु देवम् ईळते (च)"," द्र॒वि॒णो॒दा द्रवि॑णसो॒ ग्राव॑हस्तासो अध्व॒रे ।# य॒ज्ञेषु॑ दे॒वमी॑ळते ॥"
"द्रविणस्-दाः नः वसूनि ददातु यानि(धनानि) शृण्विरे ता(तानि) देवेषु वनामहे","द्रविणस्-दाः ददातु नः वसूनि यानि(धनानि) शृण्विरे देवेषु ता(तानि) वनामहे"," द्र॒वि॒णो॒दा द॑दातु नो॒ वसू॑नि॒ यानि॑ शृण्वि॒रे ।# दे॒वेषु॒ ता व॑नामहे ॥"
"द्रविणोदस्-दाः ऋतुभिः नेष्ट्रात् (सोमं) पिपीषति (यूयं) इष्यत जुहोत प्र_तिष्ठत च","द्रविणोदस्-दाः पिपीषति जुहोत च प्र_तिष्ठत नेष्ट्रात् ऋतुभिः (सोमं) इष्यत (यूयं)"," द्र॒वि॒णो॒दाः पि॑पीषति जु॒होत॒ प्र च॑ तिष्ठत ।# ने॒ष्ट्रादृ॒तुभि॑रिष्यत ॥"
"द्रविणस्-दः (वयं) यत् तुरीयं त्वा ऋतुभिः यजामहे अध(तत्) (त्वं) नः ददिः भव स्म","यत् त्वा तुरीयं ऋतुभिः द्रविणस्-दः यजामहे अध(तत्) स्म नः ददिः भव (वयं) (त्वं)"," यत्त्वा॑ तु॒रीय॑मृ॒तुभि॒र्द्रवि॑णोदो॒ यजा॑महे ।# अध॑ स्मा नो द॒दिर्भ॑व ॥"
"ऋतुना यज्ञ-वाहसौ(यज्ञवाहसा) शुचि-व्रतौ(शुचिव्रता) दीद्यग्नी अश्विनौ(अश्विना) (युवां) मधु पिबतम्","अश्विनौ(अश्विना) पिबतम् मधु दीद्यग्नी शुचि-व्रतौ(शुचिव्रता) ऋतुना यज्ञ-वाहसौ(यज्ञवाहसा) (युवां)"," अश्वि॑ना॒ पिब॑तं॒ मधु॒ दीद्य॑ग्नी शुचिव्रता ।# ऋ॒तुना॑ यज्ञवाहसा ॥"
"सन्त्य त्वं गार्हपत्येन ऋतुना यज्ञ-नीः असि देवयते देवान् यज","गार्हपत्येन सन्त्य ऋतुना यज्ञ-नीः असि देवान् देवयते यज त्वं"," गार्ह॑पत्येन सन्त्य ऋ॒तुना॑ यज्ञ॒नीर॑सि ।# दे॒वान्दे॑वय॒ते य॑ज ॥"
"इन्द्र सोम-पीतये वृषणं त्वा हरयः आ_वहन्तु सूर-चक्षसः त्वा (प्रकाशयन्तु)","त्वा आ_वहन्तु हरयः वृषणं सोम-पीतये इन्द्र त्वा सूर-चक्षसः (प्रकाशयन्तु)"," आ त्वा॑ वहन्तु॒ हर॑यो॒ वृष॑णं॒ सोम॑पीतये ।# इन्द्र॑ त्वा॒ सूर॑चक्षसः ॥"
"हरी इमाः घृत-स्रुवः धानाः इन्द्रम् (च) इह सुखतमे रथे उप_वक्षतः","इमाः धानाः घृत-स्रुवः हरी इह उप_वक्षतः इन्द्रम् सुखतमे रथे (च)"," इ॒मा धा॒ना घृ॑त॒स्नुवो॒ हरी॑ इ॒होप॑वक्षतः ।# इन्द्रं॑ सु॒खत॑मे॒ रथे॑ ॥"
"प्रातः इन्द्रं हवामहे अध्वरे प्र-यति इन्द्रं (हवामहे) सोमस्य पीतये इन्द्रं (हवामहे)","इन्द्रं प्रातः हवामहे इन्द्रं प्र-यति अध्वरे इन्द्रं सोमस्य पीतये (हवामहे) (हवामहे)"," इन्द्रं॑ प्रा॒तर्ह॑वामह॒ इन्द्रं॑ प्रय॒त्य॑ध्व॒रे ।# इन्द्रं॒ सोम॑स्य पी॒तये॑ ॥"
"इन्द्र केशिभिः हरिभिः नः सुतम् (त्वं) उप_आ_गहि सुते हि त्वा (वयं) हवामहे","नः सुतम् उप_आ_गहि हरिभिः इन्द्र केशिभिः सुते हि त्वा हवामहे (त्वं) (वयं)"," उप॑ नः सु॒तमा ग॑हि॒ हरि॑भिरिन्द्र के॒शिभिः॑ ।# सु॒ते हि त्वा॒ हवा॑महे ॥"
"सः (त्वं) नः इमं स्तोमं आ_गहि उप सुतम् इदम् सवनं गौरः न(इव) तृषितः (त्वं) पिब","सः इमं नः स्तोमं आ_गहि उप इदम् सवनं सुतम् गौरः न(इव) तृषितः पिब (त्वं) (त्वं)"," सेमं नः॒ स्तोम॒मा ग॒ह्युपे॒दं सव॑नं सु॒तम् ।# गौ॒रो न तृ॑षि॒तः पि॑ब ॥"
"इन्दवः इमे सोमासः बर्हिषि अधि सुतासः (सन्ति) इन्द्र सहसे तान् पिब","इमे सोमासः इन्दवः सुतासः अधि बर्हिषि तान् इन्द्र सहसे पिब (सन्ति)"," इ॒मे सोमा॑स॒ इन्द॑वः सु॒तासो॒ अधि॑ ब॒र्हिषि॑ ।# ताँ इ॑न्द्र॒ सह॑से पिब ॥"
"अग्रियः ते हृदि-स्पृक् अयम् स्तोमः शंतमः अस्तु अथ सुतम् सोमं पिब","अयम् ते स्तोमः अग्रियः हृदि-स्पृक् अस्तु शंतमः अथ सोमं सुतम् पिब"," अ॒यं ते॒ स्तोमो॑ अग्रि॒यो हृ॑दि॒स्पृग॑स्तु॒ शंत॑मः ।# अथा॒ सोमं॑ सु॒तं पि॑ब ॥"
"वृत्र-हा इन्द्रः सोम-पीतये मदाय (च) विश्वम् इत् सुतम् सवनं गच्छति","विश्वम् इत् सवनं सुतम् इन्द्रः मदाय गच्छति वृत्र-हा सोम-पीतये (च)"," विश्व॒मित्सव॑नं सु॒तमिन्द्रो॒ मदा॑य गच्छति ।# वृ॒त्र॒हा सोम॑पीतये ॥"
"शतक्रतो सः (त्वं) नः इमं कामं गोभिः अश्वैः (च) आ_पृण सु-आध्यः (वयं) त्वा स्तवाम","सः इमं नः कामं आ_पृण गोभिः अश्वैः शतक्रतो स्तवाम त्वा सु-आध्यः (त्वं) (च) (वयं)"," सेमं नः॒ काम॒मा पृ॑ण॒ गोभि॒रश्वैः॑ शतक्रतो ।# स्तवा॑म त्वा स्वा॒ध्यः॑ ॥"
"अहम् सम्राजोः इन्द्रा-वरुणयोः अवः आ_वृणे तौ ईदृशे नः मृळातः","मृळातः इन्द्रा-वरुणयोः अहम् सम्राजोः अवः आ_वृणे तौ नः ईदृशे"," इन्द्रा॒वरु॑णयोर॒हं स॒म्राजो॒रव॒ आ वृ॑णे ।# ता नो॑ मृळात ई॒दृशे॑ ॥"
"(इन्द्रा-वरुणौ) हि अवसे मावतः विप्रस्य हवम् गन्तारौ चर्षणीनां धर्तारौ (च) (युवां) स्थः","गन्तारौ हि स्थः अवसे हवम् विप्रस्य मावतः धर्तारौ चर्षणीनां (इन्द्रा-वरुणौ) (च) (युवां)"," गन्ता॑रा॒ हि स्थोऽव॑से॒ हवं॒ विप्र॑स्य॒ माव॑तः ।# ध॒र्तारा॑ चर्षणी॒नाम् ॥"
"इन्द्रा-वरुणौ अनुकामम् रायः (युवां) आ_तर्पयेथां तौ वां नेदिष्ठम् (वयं) ईमहे","अनुकामम् आ_तर्पयेथां इन्द्रा-वरुणौ रायः तौ वां नेदिष्ठम् ईमहे (युवां) (वयं)"," अ॒नु॒का॒मं त॑र्पयेथा॒मिन्द्रा॑वरुण रा॒य आ ।# ता वां॒ नेदि॑ष्ठमीमहे ॥"
"हि शचीनाम् युवाकु सु-मतीनां युवाकु (च) वाज-दाव्नाम् (वयं) भूयाम","युवाकु हि शचीनाम् युवाकु सु-मतीनां भूयाम वाज-दाव्नाम् (च) (वयं)"," यु॒वाकु॒ हि शची॑नां यु॒वाकु॑ सुमती॒नाम् ।# भू॒याम॑ वाज॒दाव्ना॑म् ॥"
"इन्द्रः सहस्र-दाव्नाम् क्रतुः (भवति) वरुणः शंस्यानां उक्थ्यः भवति","(भवति) इन्द्रः सहस्र-दाव्नाम् वरुणः शंस्यानां क्रतुः भवति उक्थ्यः"," इन्द्रः॑ सहस्र॒दाव्नां॒ वरु॑णः॒ शंस्या॑नाम् ।# क्रतु॑र्भवत्यु॒क्थ्यः॑ ॥"
"तयोः(इन्द्रावरुणयोः) इत् अवसा वयम् सनेम नि_धीमहि च उत प्र-रेचनं स्यात्","तयोः(इन्द्रावरुणयोः) इत् अवसा वयम् सनेम च नि_धीमहि स्यात् उत प्र-रेचनं"," तयो॒रिदव॑सा व॒यं स॒नेम॒ नि च॑ धीमहि ।# स्यादु॒त प्र॒रेच॑नम् ॥"
"इन्द्रा-वरुणौ वां अहं चित्राय राधसे हुवे (युवां) अस्मान् सु_जिग्युषः कृतम्","इन्द्रा-वरुणौ वां अहं हुवे चित्राय राधसे अस्मान् सु_जिग्युषः कृतम् (युवां)"," इन्द्रा॑वरुण वाम॒हं हु॒वे चि॒त्राय॒ राध॑से ।# अ॒स्मान्त्सु जि॒ग्युष॑स्कृतम् ॥"
"इन्द्रा-वरुणौ वां सिषासन्तीषु धीषु (युवां) अस्मभ्यं शर्म नू(अतिशयेन) नु(शीघ्र) आ_यच्छतं","इन्द्रा-वरुणौ नू(अतिशयेन) नु(शीघ्र) वां सिषासन्तीषु धीषु अस्मभ्यं शर्म आ_यच्छतं (युवां)"," इन्द्रा॑वरुण॒ नू नु वां॒ सिषा॑सन्तीषु धी॒ष्वा ।# अ॒स्मभ्यं॒ शर्म॑ यच्छतम् ॥"
"इन्द्रा-वरुणौ (अहं) याम् (सु-स्तुतिं) हुवे यां सध-स्तुतिं (युवां) ऋधाथे सुष्टुतिः वां प्र_अश्नोतु","वां प्र_अश्नोतु (सु-स्तुतिं) इन्द्रा-वरुणौ याम् हुवे यां ऋधाथे सध-स्तुतिं (अहं) (युवां) सुष्टुतिः"," प्र वा॑मश्नोतु सुष्टु॒तिरिन्द्रा॑वरुण॒ यां हु॒वे ।# यामृ॒धाथे॑ स॒धस्तु॑तिम् ॥"
"ब्रह्मणस्पते यः औशिजः (त्वं) कक्षीवन्तम् (इव) सोमानम् स्वरणं कृणुहि","सोमानम् स्वरणं कृणुहि ब्रह्मणस्पते कक्षीवन्तम् यः औशिजः (त्वं) (इव)"," सो॒मानं॒ स्वर॑णं कृणु॒हि ब्र॑ह्मणस्पते ।# क॒क्षीव॑न्तं॒ य औ॑शि॒जः ॥"
"यः(ब्रह्मणस्पतिः) रेवान् यः अमीव-हा वसु-वित् पुष्टि-वर्धनः यः तुरः (अस्ति) सः नः सिषक्तु","(अस्ति) यः(ब्रह्मणस्पतिः) रेवान् यः अमीव-हा वसु-वित् पुष्टि-वर्धनः सः नः सिषक्तु यः तुरः"," यो रे॒वान्यो अ॑मीव॒हा व॑सु॒वित्पु॑ष्टि॒वर्ध॑नः ।# स नः॑ सिषक्तु॒ यस्तु॒रः ॥"
"अररुषः मर्त्यस्य धूर्तिः शंसः (च) नः मा प्रणक् ब्रह्मणस्पते नः रक्ष","मा नः शंसः अररुषः धूर्तिः प्रणक् मर्त्यस्य रक्ष नः ब्रह्मणस्पते (च)"," मा नः॒ शंसो॒ अर॑रुषो धू॒र्तिः प्रण॒ङ्मर्त्य॑स्य ।# रक्षा॑ णो ब्रह्मणस्पते ॥"
"यं मर्त्यं इन्द्रः ब्रह्मणस्पतिः सोमः (च) हिनोति सः घ वीरः न रिष्यति","सः घ वीरः न रिष्यति यं इन्द्रः ब्रह्मणस्पतिः सोमः हिनोति मर्त्यं (च)"," स घा॑ वी॒रो न रि॑ष्यति॒ यमिन्द्रो॒ ब्रह्म॑ण॒स्पतिः॑ ।# सोमो॑ हि॒नोति॒ मर्त्य॑म् ॥"
"ब्रह्मणस्पते सोमः इन्द्रः दक्षिणा त्वं च तं मर्त्यम् अंहसः पातु","त्वं तं ब्रह्मणस्पते सोमः इन्द्रः च मर्त्यम् दक्षिणा पातु अंहसः"," त्वं तं ब्र॑ह्मणस्पते॒ सोम॒ इन्द्र॑श्च॒ मर्त्य॑म् ।# दक्षि॑णा पा॒त्वंह॑सः ॥"
"(अहं) मेधां (लब्धुम्) अद्भुतम् इन्द्रस्य प्रियं काम्यं सनिं सदसः पतिम् अयासिषं","सदसः पतिम् अद्भुतम् प्रियं इन्द्रस्य काम्यं सनिं मेधां अयासिषं (अहं) (लब्धुम्)"," सद॑स॒स्पति॒मद्भु॑तं प्रि॒यमिन्द्र॑स्य॒ काम्य॑म् ।# स॒निं मे॒धाम॑यासिषम् ॥"
"यज्ञः विपश्चितः चन (च) यस्मात् ऋते न सिध्यति सः धीनां योगं इन्वति","यस्मात् ऋते न सिध्यति यज्ञः (च) विपश्चितः चन सः धीनां योगं इन्वति"," यस्मा॑दृ॒ते न सिध्य॑ति य॒ज्ञो वि॑प॒श्चित॑श्च॒न ।# स धी॒नां योग॑मिन्वति ॥"
"आत् हविस्-कृतिं ऋध्नोति अध्वरं प्राञ्चं कृणोति होत्रा देवेषु गच्छति","आत् ऋध्नोति हविस्-कृतिं प्राञ्चं कृणोति अध्वरं होत्रा देवेषु गच्छति"," आदृ॑ध्नोति ह॒विष्कृ॑तिं॒ प्राञ्चं॑ कृणोत्यध्व॒रम् ।# होत्रा॑ दे॒वेषु॑ गच्छति ॥"
"सु-धृष्टमम् स-प्रथस्तमम् सद्म-मखसं दिवः न नरा-शंसम् (अहं) अपश्यम्","नरा-शंसम् सु-धृष्टमम् अपश्यम् स-प्रथस्तमम् दिवः न सद्म-मखसं (अहं)"," नरा॒शंसं॑ सु॒धृष्ट॑म॒मप॑श्यं स॒प्रथ॑स्तमम् ।# दि॒वो न सद्म॑मखसम् ॥"
"अग्ने (त्वं) त्यं चारुम् अध्वरं प्रति गोपीथाय प्र_हूयसे मरुद्भिः आ_गहि","प्रति त्यं चारुम् अध्वरं गोपीथाय प्र_हूयसे मरुद्भिः अग्ने आ_गहि (त्वं)"," प्रति॒ त्यं चारु॑मध्व॒रं गो॑पी॒थाय॒ प्र हू॑यसे ।# म॒रुद्भि॑रग्न॒ आ ग॑हि ॥"
"अग्ने महः तव क्रतुं (उल्लङ्घ्य) नहि देवः परः (भवति) न मर्त्यः (परः) (भवति) मरुद्भिः आगहि","नहि देवः न मर्त्यः महः तव क्रतुं परः मरुद्भिः अग्ने आगहि (उल्लङ्घ्य) (भवति) (परः) (भवति)"," न॒हि दे॒वो न मर्त्यो॑ म॒हस्तव॒ क्रतुं॑ प॒रः ।# म॒रुद्भि॑रग्न॒ आ ग॑हि ॥"
"अग्ने ये (मरुतः) अद्रुहः विश्वे देवासः महः रजसः विदुः (त्वं) (तैः) मरुद्भिः आ_गहि","ये महः रजसः विदुः विश्वे देवासः अद्रुहः मरुद्भिः अग्ने आ_गहि (मरुतः) (त्वं) (तैः)"," ये म॒हो रज॑सो वि॒दुर्विश्वे॑ दे॒वासो॑ अ॒द्रुहः॑ ।# म॒रुद्भि॑रग्न॒ आ ग॑हि ॥"
"अग्ने ओजसा अ-अधृष्टासः उग्राः ये(मरुतः) अर्कम् आनृचुः (त्वं) (तैः) मरुद्भिः आ_गहि","ये(मरुतः) उग्राः अर्कम् आनृचुः अ-अधृष्टासः ओजसा मरुद्भिः अग्ने आ_गहि (त्वं) (तैः)"," य उ॒ग्रा अ॒र्कमा॑नृ॒चुरना॑धृष्टास॒ ओज॑सा ।# म॒रुद्भि॑रग्न॒ आ ग॑हि ॥"
