"padacchedah","anvaya","spart"
"हे बाले सप्त मराल-कुल-मूल-दलानि तीरे विलास-भर-मन्थरगाणि अपश्यम् .; शेषं कल-हंस-युग्मं च केलिकलहं कुर्वत् जले .; तर्हि मराल-कुल-प्रमाणं वद .","हे बाले सप्त मराल-कुल-मूल-दलानि तीरे विलास-भर-मन्थरगाणि अपश्यम् .; शेषं कल-हंस-युग्मं च केलिकलहं कुर्वत् जले .; तर्हि मराल-कुल-प्रमाणं वद .","बाले मरालकुलमूलदलानि सप्त तीरे विलासभरमन्थराण्यपश्यम्।# कुर्वच्च केलिकलहं किलहंसयुग्मं शेषं जले वद मरालकुलप्रमाणम्॥६७॥"
"हे विद्वान् कः स राशिः निगद्यताम् .; यः नवभिः स्व-पदैः युक्तः चत्वारि-शत-अधिकम् शत-द्वा-दशकं स्यात् .","हे विद्वान् कः स राशिः निगद्यताम् .; यः नवभिः स्व-पदैः युक्तः चत्वारि-शत-अधिकम् शत-द्वा-दशकं स्यात् .","स्वपदैर्नवभिर्युक्तः स्याच्चत्वारिंशताधिकम्।# शतद्वादशकं विद्वन् कः स राशिर्निगद्यताम्॥६८॥"
"हे बाले मेघ-आगमे हंस-कुलस्य मूल-दशकं मानसं यातम् .; अष्ट-अंशकः अम्भ-तटात् उड्डीय स्थल-पद्मिनी-वनम् अगात् .; हंस-युग-त्रयं च बाल-मृणाल-शालिनि जले केलि-क्रिया-लालसं दृष्टम् .; तर्हि यूथस्य सकलां संख्यां वद .","हे बाले मेघ-आगमे हंस-कुलस्य मूल-दशकं मानसं यातम् .; अष्ट-अंशकः अम्भ-तटात् उड्डीय स्थल-पद्मिनी-वनम् अगात् .; हंस-युग-त्रयं च बाल-मृणाल-शालिनि जले केलि-क्रिया-लालसं दृष्टम् .; तर्हि यूथस्य सकलां संख्यां वद .","यातं हंसकुलस्य मूलदशकं मेघागमे मानसं।# प्रोड्डीय स्थलपद्मिनीवनमगादष्टांशकोऽम्भस्तटात्॥६९॥"
"हे बाले मेघ-आगमे हंस-कुलस्य मूल-दशकं मानसं यातम् .; अष्ट-अंशकः अम्भ-तटात् उड्डीय स्थल-पद्मिनी-वनम् अगात् .; हंस-युग-त्रयं च बाल-मृणाल-शालिनि जले केलि-क्रिया-लालसं दृष्टम् .; तर्हि यूथस्य सकलां संख्यां वद .","हे बाले मेघ-आगमे हंस-कुलस्य मूल-दशकं मानसं यातम् .; अष्ट-अंशकः अम्भ-तटात् उड्डीय स्थल-पद्मिनी-वनम् अगात् .; हंस-युग-त्रयं च बाल-मृणाल-शालिनि जले केलि-क्रिया-लालसं दृष्टम् .; तर्हि यूथस्य सकलां संख्यां वद .","बाले बालमृणालशालिनि जले केलिक्रियालालसं।# दृष्टं हंसयुगत्रयं च सकलां यूथस्य सङ्ख्यां वद॥६९॥"
"पार्थः रणे क्रुध्दः कर्ण-वधाय मार्गणगणं सन्दधे .; तस्य अर्धेन तत् शरगणं निवार्य .; तथा चतुर्भिः मुलैः हयान् निवार्य .; तथा अथ शरेण तर्हि षड्भिः त्रिभिः अस्य कति इषुभिः छत्रं शिरः ते शल्यं ध्वजं चिच्छेद बाणाः निवार्य कार्मुकम् . यान् . अपि रणे चिच्छेद अर्जुनः . सन्दधे .","पार्थः रणे क्रुध्दः कर्ण-वधाय मार्गणगणं सन्दधे .; तस्य अर्धेन तत् शरगणं निवार्य .; तथा चतुर्भिः मुलैः हयान् निवार्य .; तथा अथ शरेण तर्हि षड्भिः त्रिभिः अस्य कति इषुभिः छत्रं शिरः ते शल्यं ध्वजं चिच्छेद बाणाः निवार्य कार्मुकम् . यान् . अपि रणे चिच्छेद अर्जुनः . सन्दधे .","पार्थः कर्णवधाय मार्गणगणं क्रुद्धो रणे सन्दधे तस्यार्धेन निवार्य तच्छरगणं मूलैश्चतुर्भिर्हयान्।# शल्यं षड्भिरथेषुभिस्त्रिभिरपि च्छत्रं ध्वजं कार्मुकं चिच्छेदास्य शिरः शरेण कति ते यानर्जुनः सन्दधे॥७०॥"
"हे कान्ते अलि-कुल-दल-मूलं मालतीं निखिल-नवम-भागः च अष्टौ मालतीं यातम् .; अलिनी निशि परिमल-लुब्धं पद्म-मध्ये निरुध्दं रणन्तं एकम् भृङ्गम् प्रतिरणति .","हे . कान्ते अलि-कुल-दल-मूलं मालतीं निखिल-नवम-भागः च अष्टौ मालतीं यातम्; अलिनी . निशि परिमल-लुब्धं पद्म-मध्ये निरुध्दं रणन्तं एकम् भृङ्गम् प्रतिरणति","अलिकुलदलमूलं मालतीं यातमष्टौ। #निखिलनवमभागाश्चालिनी भृङ्गमेकम्।# निशि परिमललुब्धं पद्ममध्ये निरुद्धं।# प्रतिरणति रणन्तं ब्रूहि कान्तेऽलिसङ्ख्याम्॥७१॥"
"यः राशिः अष्ट-दशभिः स्व-मूलैः राशि-त्रि-भागेन च समन्वितः शत-द्वा-दशकं जातम् .; तं चेत् ते पाट्यां पटुता अस्ति तर्हि आशु जानीहि .","यः . राशिः अष्ट-दशभिः स्व-मूलैः राशि-त्रि-भागेन च समन्वितः शत-द्वा-दशकं जातम्; तं . चेत् ते पाट्यां पटुता अस्ति तर्हि आशु जानीहि","यो राशिरष्टादशभिः स्वमूलैः राशित्रिभागेन समन्वितश्च।# जातं शतद्वादशकं तमाशु जानीहि पाट्यां पटुताऽस्ति ते चेत्॥७२॥"
"प्रमाणम् इच्छा च समान-जाती भवतः .; ते आदि-अन्तयोः स्थाप्ये .; फलम् अन्य-जातिः भवति .; तत् मध्ये स्थाप्यम् .; तत् इच्छा-फलम् इच्छा-आहतम् आद्य-हृत् स्यात् .; विलोमे व्यस्त-विधिः कार्यः .","प्रमाणम् इच्छा च समान-जाती भवतः .; ते आदि-अन्तयोः स्थाप्ये .; फलम् अन्य-जातिः भवति .; तत् मध्ये स्थाप्यम् .; तत् इच्छा-फलम् इच्छा-आहतम् आद्य-हृत् स्यात् .; विलोमे व्यस्त-विधिः कार्यः .","प्रमाणमिछा च समानजाती आद्यन्तयोस्तत्फलमन्यजाति।# मध्ये तदिच्छाहतमाद्यहृत्स्यादिच्छाफलं व्यस्तविधिर्विलोमे॥७३॥"
"यदि कुङ्कुमस्य स-दलम् पल-द्वयम् त्रिभिः निष्क-सप्तम-लवैः प्राप्यते मे वणिग्-वर सपदि ब्रूहि निष्क-नवकेन तत् कियत् .",". कुङ्कुमस्य स-दलम् पल-द्वयम् निष्क-सप्तम-लवैः त्रिभिः यदि प्राप्यते सपदि मे वणिग्-वर ब्रूहि निष्क-नवकेन तत् कियत्","कुङ्कुमस्य सदलं पलद्वयं निष्कसप्तमलवैस्त्रिभिर्यदि।# प्राप्यते सपदि मे वणिग्वर ब्रूहि निष्कनवकेन तत्कियत्॥७४॥"
"सखे प्रकृष्ट-कर्पूर-पल-त्रिषष्ट्या निष्क-चतुष्क-युक्तम् शतम् लभ्यते चेत् तदा स-पादैः द्वादशभिः पलैः किम् लभ्यते इति विचिन्त्य आचक्ष्व .","सखे पलैः किम् लभ्यते इति विचिन्त्य आचक्ष्व . प्रकृष्ट-कर्पूर-पल-त्रिषष्ट्या निष्क-चतुष्क-युक्तम् शतम् लभ्यते चेत् तदा स-पादैः द्वादशभिः","प्रकृष्टकर्पूरपलत्रिषष्ट्या चेल्लभ्यते निष्कचतुष्कयुक्तम्।# शतं तदा द्वादशभिः सपादैः पलैः किमाचक्ष्व सखे विचिन्त्य॥७५॥"
"द्रम्म-द्वयेन स-अष्ट-अंशा शालि-तण्डुल-खारिका लभ्या चेत् पण-सप्तत्या तत् किम् लभ्यम् इति सपदि कथ्यताम् .","द्रम्म-द्वयेन इति सपदि कथ्यताम् . स-अष्ट-अंशा शालि-तण्डुल-खारिका लभ्या चेत् पण-सप्तत्या तत् किम् लभ्यम्","द्रम्मद्वयेन साष्टांशा शालितण्डुलखारिका।# लभ्या चेत्पण्सप्तत्या तत्किं सपदि कथ्यताम्॥७६॥"
"तत्र इच्छा-वृद्धौ फले ह्रासः स्यात् .; इच्छा-ह्रासे फलस्य वृद्धिः स्यात् .; व्यस्तम् त्रैराशिकम् गणित-कोविदैः ज्ञेयम् .","तत्र इच्छा-वृद्धौ फले ह्रासः स्यात् .; इच्छा-ह्रासे फलस्य वृद्धिः स्यात् .; व्यस्तम् त्रैराशिकम् गणित-कोविदैः ज्ञेयम् .","इच्छावृद्धौ फले ह्रासो ह्रासे वृद्धिश्च जायते।# व्यस्तं त्रैराशिकं तत्र ज्ञेयं गणितकोविदैः॥७७॥"
"जीवानाम् मौल्ये वयसः हैमने तौल्ये वर्णस्य राशीनाम् भाग-हारे च त्रैराशिकम् व्यस्तम् भवेत् .","जीवानाम् त्रैराशिकम् व्यस्तम् भवेत् . मौल्ये वयसः हैमने तौल्ये वर्णस्य राशीनाम् भाग-हारे च","जीवानां वयसो मौल्ये तौल्ये वर्णस्य हैमने।# भागहारे च राशीनां व्यस्तं त्रैराशिकं भवेत्॥७८॥"
"षोडश-वत्सरा स्त्री द्वात्रिंशतम् प्राप्नोति चेत् विंशति-वत्सरा स्त्री किम् प्राप्नोति .; द्वि-धूः-वहः उक्षाः निष्क-चतुष्कम् प्राप्नोति चेत् धूः-षट्क-वहः किम् प्राप्नोति .","षोडश-वत्सरा . स्त्री द्वात्रिंशतम् प्राप्नोति चेत् विंशति-वत्सरा स्त्री किम् प्राप्नोति; द्वि-धूः-वहः उक्षाः निष्क-चतुष्कम् प्राप्नोति चेत् धूः-षट्क-वहः किम् प्राप्नोति .","प्राप्नोति चेत्षोडशवत्सरा स्त्री द्वात्रिंशतं विंशतिवत्सरा किम्।# द्विधूर्वहो निष्कचतुष्कमुक्षाः प्राप्नोति धूःषट्कवहस्तदा किम्॥७९॥"
"दश-वर्णम् गद्याणकम् सुवर्णम् निष्केण अवाप्यते चेत् तिथि-वर्णम् सुवर्णम् कियत् मितम् प्राप्यते .","दश-वर्णम् मितम् प्राप्यते . गद्याणकम् सुवर्णम् निष्केण अवाप्यते चेत् तिथि-वर्णम् सुवर्णम् कियत्","दशवर्णं सुवर्णं चेद्गद्याणकमवाप्यते।# निष्केण तिथिवर्णं तु तदा वद कियन्मितम्॥८०॥"
"यदि सप्त-आढकेन मानेन सस्यस्य राशौ मापिते मान-शतम् जातम् तदा पञ्च-आढकेन किम् स्यात् .","यदि पञ्च-आढकेन किम् स्यात् . सप्त-आढकेन मानेन सस्यस्य राशौ मापिते मान-शतम् जातम् तदा","सप्ताढकेन मानेन राशौ सस्यस्य मापिते।# यदि मानशतं जातं तदा पञ्चाढकेन किम्॥८१॥"
"पञ्च-सप्त-नव-राशिक-आदिके फल-छिदाम् अन्योन्य-पक्ष-नयनम् विधाय स्वल्प-राशि-वध-भाजिते बहु-राशि-जे वधे फलम् स्यात् .","पञ्च-सप्त-नव-राशिक-आदिके . फल-छिदाम् अन्योन्य-पक्ष-नयनम् विधाय स्वल्प-राशि-वध-भाजिते बहु-राशि-जे वधे फलम् स्यात्","पञ्चसप्तनवराशिकादिकेऽन्योन्यपक्षनयनं फलच्छिदाम्।# संविधाय बहुराशिजे वधे स्वल्पराशिवधभाजिते फलम्॥८२॥"
"गणक यदि मासे शतस्य कलान्तरम् पञ्च स्यात् वर्षे गते षोडशानाम् किम् भवति इति वद .; तथा मूल-कलान्तराभ्याम् कालम् कथय .; तथा काल-फले विदित्वा मूलम् धनम् कथय .","गणक षोडशानाम् किम् भवति इति वद . यदि मासे शतस्य कलान्तरम् पञ्च स्यात् वर्षे गते; तथा मूल-कलान्तराभ्याम् कालम् कथय .; तथा काल-फले विदित्वा मूलम् धनम् कथय .","मासे शत्स्य यदि पञ्च कलान्तरं स्याद्वर्षे गते भवति किं वद षोडशानाम्।# कालं तथा कथय मूलकलान्तराभ्यां मूलं धनं गणक कालफले विदित्वा॥८३॥"
"स-त्रि-अंश-मासेन शतस्य कलान्तरम् स-पञ्चम-अंशाः पञ्च स्यात् चेत् .; पञ्च-लव-अधिकैः मासैः स-अर्ध-द्विशष्टेः तत् फलम् उच्यताम् किम् त्रिभिः","स-त्रि-अंश-मासेन शतस्य कलान्तरम् स-पञ्चम-अंशाः पञ्च स्यात् चेत् .; पञ्च-लव-अधिकैः मासैः स-अर्ध-द्विशष्टेः तत् फलम् उच्यताम् किम् त्रिभिः","पञ्चसप्तनवराशिकादिकेऽन्योन्यपक्षनयनं फलच्छिदाम्।# संविधाय बहुराशिजे वधे स्वल्पराशिवधभाजिते फलम्॥८२॥"
"वाणिज्यकम् वेत्सि चेत् द्रुतम् वद .; विस्तारे त्रि-कराः दैर्घ्ये कर-अष्टक-मिताः रूपैः विचित्राः अष्टौ उत्कट-पट्ट-सूत्र-पटिकाः शतम् लभन्ते चेत् .; दैर्घ्ये स-अर्ध-कर-त्रया हस्त-अर्ध-विस्तारिणी अपर-पटी तादृक् किम् लभते .","वाणिज्यकम् वेत्सि चेत् द्रुतम् वद .; विस्तारे लभन्ते चेत् . त्रि-कराः दैर्घ्ये कर-अष्टक-मिताः रूपैः विचित्राः अष्टौ उत्कट-पट्ट-सूत्र-पटिकाः शतम्; दैर्घ्ये स-अर्ध-कर-त्रया हस्त-अर्ध-विस्तारिणी अपर-पटी तादृक् किम् लभते .","विस्तारे त्रिकराः कराष्टकमिता दैर्घ्ये विचित्राश्च चेद्रूपैरुत्कटपट्टसूत्रपटिका अष्टौ लभन्ते शतम्।# दैर्घ्ये सार्धकरत्रयाऽपरपटी हस्तार्धविस्तारिणी तादृक् किं लभते द्रुतं वद वणिग्वाणिज्यकं वेत्सि चेत्॥८५॥"
"ये त्रिंशत् पट्टाः शतम् लभन्ते .; ते पिण्डे अर्क-मित-अङ्गुलाः किल भवन्ति .; विस्तृतौ चतुर्वर्ग-अङ्गुलाः भवन्ति .; दीर्घतया चतुर्दश-कराः भवन्ति .; येषाम् एताः विस्तृति-पिण्ड-दैर्घ्य-मितयः चतुः-वर्जिताः भवन्ति .; ते चतुर्दश-पट्टाः कियत् मौल्यम् लभन्ते इति सखे मे वद .","ये त्रिंशत् पट्टाः शतम् लभन्ते .; ते पिण्डे अर्क-मित-अङ्गुलाः किल भवन्ति .; विस्तृतौ चतुर्वर्ग-अङ्गुलाः भवन्ति .; दीर्घतया चतुर्दश-कराः भवन्ति .; येषाम् एताः विस्तृति-पिण्ड-दैर्घ्य-मितयः चतुः-वर्जिताः भवन्ति .; ते . चतुर्दश-पट्टाः कियत् मौल्यम् लभन्ते इति सखे मे वद","पिण्डे येऽर्कमिताङ्गुलाः किल चतुर्वर्गाङ्गुला विस्तृतौ पट्टा दीर्घतया चतुर्दशकरास्त्रिंशल्लभन्ते शतम्।# एता विस्तृतिपिण्डदैर्घ्यमितयो येषां चतुर्वर्जिताः पट्टास्ते वद मे चतुर्दश सखे मौल्यं लभन्ते कियत्॥८६॥"
"ये प्रथम-उदित-प्रमितयः पट्टाः गव्यूति-मात्रे स्थिताः .; तेषाम् आनयनाय शकटिनाम् भाटकम् द्रम्म-अष्टकम् भवति चेत् तेषाम् भाटकम् किम् भवति इति वद .; माने चतुः-वर्जिताः तदनन्तरम् निगदिताः गव्यूति-षट्के स्थिताः .","ये प्रथम-उदित-प्रमितयः पट्टाः गव्यूति-मात्रे स्थिताः .; तेषाम् किम् भवति इति वद . आनयनाय शकटिनाम् भाटकम् द्रम्म-अष्टकम् भवति चेत् तेषाम् भाटकम्; माने चतुः-वर्जिताः तदनन्तरम् निगदिताः गव्यूति-षट्के स्थिताः .","पट्टा ये प्रथमोदितप्रमितयो गव्यूतिमात्रे स्थितास्तेषामानयनाय चेच्छकटिनां द्रम्माष्टकं भाटकम्।# अन्ये ये तदन्तरं निगदिता माने चतुर्वर्जितास्तेषां का भवतीति भाटकमितिर्गव्यूतिषट्के वद॥८७॥"
"तथा एव तत्र भाण्ड-प्रति-भाण्डके अपि मूल्ये सदा हि विपर्ययः भवतः","तथा भवतः एव तत्र भाण्ड-प्रति-भाण्डके अपि मूल्ये सदा हि विपर्ययः","तथैव भान्डप्रतिभाण्डकेऽपि विपर्ययस्तत्र सदा हि मूल्ये॥८८॥"
"चेत् इह विपणौ द्रम्मेण आम्र-शत-त्रयं लभ्यते .; तथा पणेन त्रिशत् दाडिमानि लभ्यन्ते .; तर्हि दशभिः आम्रैः तत्-विनिमयेन कति दाडिमानि लभ्यानि भवन्ति इति आशु वद मित्र","चेत् इह विपणौ द्रम्मेण आम्र-शत-त्रयं लभ्यते .; तथा पणेन त्रिशत् दाडिमानि लभ्यन्ते .; तर्हि आशु वद मित्र दशभिः आम्रैः तत्-विनिमयेन कति दाडिमानि लभ्यानि भवन्ति इति","द्रम्मेण लभ्यत इहाऽऽम्रशतत्रयं चेत् त्रिंशत्पणेन विपणौ वरदाडिमानि।# आम्रैर्वदाऽऽशु दशभिः कति दाडिमानि लभ्यानि तद्विनिमयेन भवन्ति मित्र॥८९॥"
"प्रमाणं प्रमाण-कालेन हतम् फलं च विमिश्र-कालेन हतं कुर्यत् .; ते पृथक-स्थिते मिश्राहते स्व-योग-भक्ते च मूल-कलान्तरे स्तः .; यद्वा इष्ट-कर्म-आख्य-विधेः तु मूलं मिश्रात् च्युतं तत् कला-अन्तरम् स्यात् .","प्रमाणं प्रमाण-कालेन हतम् फलं च विमिश्र-कालेन हतं कुर्यत् .; ते पृथक-स्थिते मिश्राहते स्व-योग-भक्ते च मूल-कलान्तरे स्तः .; यद्वा . इष्ट-कर्म-आख्य-विधेः तु मूलं मिश्रात् च्युतं तत् कला-अन्तरम् स्यात्","प्रमाणकालेन हतं प्रमाणं विमिश्रकालेन हतं फलं च।# स्वयोगभक्ते च प्रुथक्स्थिते ते मिश्राहते मूलकलान्तरे स्तः।# यद्वेष्टकर्माख्यविधेस्तु मूलं मिश्राच्च्युतं तच्च कलान्तरं स्यात्॥९०॥"
"पञ्चकेन अथ शतेन स्व-कालाः अब्दे प्रमाणैः चेत् गुणिताः सकल-व्यतीत-अंतरं काल-घ्न-फलैः मूलं उध्दृता स्वं स्व-योग-भक्ताः सहस्त्रं च भवति ते . विमिश्र-निघ्नाः प्रयुक्त-खण्डानि पृथक् भवन्ति .; तत्र मूल-कलान्तरे पृथक् वद .","पञ्चकेन अथ . विमिश्र-निघ्नाः प्रयुक्त-खण्डानि पृथक् भवन्ति . शतेन स्व-कालाः अब्दे प्रमाणैः चेत् गुणिताः सकल-व्यतीत-अंतरं काल-घ्न-फलैः मूलं उध्दृता स्वं स्व-योग-भक्ताः सहस्त्रं च भवति ते; तत्र मूल-कलान्तरे पृथक् वद .","पञ्चकेन शतेनाब्दे मूलं स्वं सकलान्तरम्।# सहस्रं चेत्पृथक् तत्र वद मूलकलान्तरे॥९१॥"
"","","अथ प्रमाणैर्गुणिताः स्वकाला व्यतीतकालघ्नफलोद्धृतास्ते।#स्वयोगभक्ताश्व विमिश्रनिघ्नाः  प्रयुक्तखण्डानि पृथग्भवन्ति॥९२॥"
"यत् षड्-ऊनं निष्क-शतं पञ्चक-त्रिक-चतुष्क-शतेन दत्तं .; हि सप्त-दश-पंचसु मासेषु खण्ड-त्रये अपि फलं तुल्यम् आप्तम्; हे गणक खण्डसंख्याम् वद .",". यत् षड्-ऊनं निष्क-शतं पञ्चक-त्रिक-चतुष्क-शतेन दत्तं; हि सप्त-दश-पंचसु मासेषु खण्ड-त्रये अपि फलं तुल्यम् आप्तम्; हे गणक खण्डसंख्याम् वद .","यत्पञ्चकत्रिकचतुष्कशतेन दत्तं खण्दैस्त्रिभिर्गणक निष्कशतं षडूनम्।# मासेषु सप्तदशपञ्चसु तुल्यमाप्तं खण्डत्रयेऽपि हि फलं वद खण्दसङ्ख्याम्॥९३॥"
"प्रक्षेपकाः मिश्र-हताः प्रक्षेप-योगेन विभक्ताः पृथक् फलानि लभ्यन्ते .","प्रक्षेपकाः मिश्र-हताः प्रक्षेप-योगेन विभक्ताः पृथक् फलानि लभ्यन्ते .","प्रक्षेपका मिश्रहता विभक्ता प्रक्षेपयोगेन पृथक्फलानि॥९४॥"
"येषाम् एकसहिता पञ्चाशत् अष्ट-षष्टिः पञ्च-ऊनिता नवतिः आदि-धनानि सन्ति .; तैः त्रिभिः विमिश्रित-धनैः वाणिज्यतः त्रिशती प्राप्ता .; तर्हि गणक विभज्य धनानि तेषाम् वद .","येषाम् एकसहिता पञ्चाशत् अष्ट-षष्टिः पञ्च-ऊनिता नवतिः आदि-धनानि सन्ति .; तैः त्रिभिः विमिश्रित-धनैः वाणिज्यतः त्रिशती प्राप्ता .; तर्हि गणक विभज्य धनानि तेषाम् वद .","पञ्चाशदेकसहिता गणकाष्टषष्टिः पञ्चोनिता नवतिरादिधनानि येषाम्।# प्राप्ता विमिश्रितधनैस्त्रिशती त्रिभिस्तैर्वाणिज्यतो वद विभज्य धनानि येषाम्॥९५॥"
"छिदः अंशैः विभजेत् .; अथ तैः विमिश्रैः रूपं विभजेत् .; तदा परि-पूर्ति-कालः स्यात् .","छिदः अंशैः विभजेत् .; अथ तैः विमिश्रैः रूपं विभजेत् .; तदा परि-पूर्ति-कालः स्यात् .","भजेच्छिदोऽशैरथ तैर्विमिश्रै रूपं भजेत्स्यात्परिपूर्तिकालः॥९६॥"
"हे सखे ये निर्झराः पृथक् पृथक् एव मुक्ता दिन-दिन-अर्द्ध-तृतीय-षष्ठैः वापीं संपूरयन्ति .; ते युगपदे एव विमुक्ताः तदा केन वासरलवेन वापीं पूरयंति इति आशु वद .","हे संपूरयन्ति . सखे ये निर्झराः पृथक् पृथक् एव मुक्ता दिन-दिन-अर्द्ध-तृतीय-षष्ठैः वापीं; ते इति आशु वद . युगपदे एव विमुक्ताः तदा केन वासरलवेन वापीं पूरयंति","ये निर्झरा दिनदिनार्धतृतीयषष्ठैः सम्पूरयन्ति हि पृथक्पृथगेव मुक्ताः।# वापीं यदा युगपदेव सखे विमुक्तास्ते केन वासरलवेन तदा वदाऽऽशु॥९७॥"
"स्व-मूल्यानि स्व-भागैः हत्वा पण्यैः विभजेत् .; तानि भागान् च मिश्रेण धनेन हत्वा तत् एक्येन विभजेत् .; तदा यथा-क्रमं मौल्यानि पण्यानि च स्युः .","स्व-मूल्यानि स्व-भागैः हत्वा पण्यैः विभजेत् .; तानि . भागान् च मिश्रेण धनेन हत्वा तत् एक्येन विभजेत्; तदा यथा-क्रमं मौल्यानि पण्यानि च स्युः .","पण्यैः स्वमूल्यानि भजेत्स्वभागैर्हत्वा तदैक्येन भजेच्च तानि।# भागाञ्श्च मिश्रेण धनेन हत्वा मूल्यानि पण्यानि यथाक्रमं स्युः॥९८॥"
"अहो वणिक् यदि सार्द्धं तण्डुल-मानक-त्रयम् मान-अष्टकं मुद्गानां च द्रम्मेण प्राप्यते तर्हि एताः त्रयोदश मिताः काकिणीः आदाय मुद्ग-एक-भाग-अन्वितं तण्डुल-अंश-युगलं क्षिप्रम् अर्पय; यतः क्षिप्रभुजः व्रजेम हि सार्थः हि अग्रतः यास्यति .","अहो प्राप्यते तर्हि एताः त्रयोदश मिताः काकिणीः आदाय मुद्ग-एक-भाग-अन्वितं तण्डुल-अंश-युगलं क्षिप्रम् वणिक् अर्पय यदि सार्द्धं तण्डुल-मानक-त्रयम् मान-अष्टकं मुद्गानां च द्रम्मेण; यतः क्षिप्रभुजः व्रजेम हि सार्थः हि अग्रतः यास्यति .","सार्धं तन्डुलमानकत्रयमहो द्रम्मेण मानाष्टकं मुद्गानां च यदि त्रयोदशमिता एता वणिक्काकिणी।# आदायार्पय तण्डुलांशयुगलं मुद्गैकभागान्वितं क्षिप्रं क्षिप्रभुजो व्रजेम हि यतः सार्थोऽग्रतो यास्यति॥९९॥"
"चेत् वरस्य कर्पूरस्य एकं पलम् निष्क-युगलेन प्राप्यते .; चन्दनस्य च फलं द्रम्म-अष्ट-भागेन प्राप्यते .; तथा अष्ट-अंशेन अगुरोः पल-दलं प्राप्यते .; तर्हि तान् एकक-षोडश-अष्टक-मितैः भागैः मे निष्केण देहि वैश्यानन्दन; यतः अहं धूपं चिकीर्षामि .",". चेत् वरस्य कर्पूरस्य एकं पलम् निष्क-युगलेन प्राप्यते; चन्दनस्य च फलं द्रम्म-अष्ट-भागेन प्राप्यते .; तथा अष्ट-अंशेन अगुरोः पल-दलं प्राप्यते .; तर्हि तान् एकक-षोडश-अष्टक-मितैः भागैः मे निष्केण देहि वैश्यानन्दन; यतः अहं धूपं चिकीर्षामि .","कर्पुरस्य वरस्य निष्कयुगलेनैकं पलं प्राप्यते वैश्यानन्दन चन्दनस्य च पलं द्रम्माष्टभागेन चेत्।# अष्टांशेन तथाऽगरोः पलदलं निष्केण मे देहि तान् भागैरेककषोडशाष्टकमितैर्धूपं चिकीर्षाम्यहम्॥१००॥"
"खलु नर-घ्न-दान-नित-रत्न-शेषैः इष्टे हृते मूल्य-संख्या स्युः .; अथवा शेष-वधे पृथक्-स्थैः शेषैः हृते अभिन्न-मूल्यानि भवन्ति .","खलु नर-घ्न-दान-नित-रत्न-शेषैः इष्टे हृते मूल्य-संख्या स्युः .; अथवा शेष-वधे पृथक्-स्थैः शेषैः हृते अभिन्न-मूल्यानि भवन्ति .","नरघ्नदानोनितरत्नशेषैरिष्टे हृते स्युः खलु मूल्यसङ्ख्याः।# शेषैर्हृते शेषवधे पृथक्स्थैरभिन्नमूल्यान्यथवा भवन्ति॥१०१॥"
"येषां रत्नवणिजां माणिक्य-अष्टकम् इन्द्र-नील-दशकम् मुक्ता-फलानाम् शतं सत्-वज्राणि च पञ्च चतुर्णां धनम् आसीत् .; ते सङ्ग-स्नेह-वशेन निजधनात् एकम् एकम् मिथः दत्वा तुल्यधनाः जाताः .","येषां पञ्च चतुर्णां धनम् आसीत् . रत्नवणिजां माणिक्य-अष्टकम् इन्द्र-नील-दशकम् मुक्ता-फलानाम् शतं सत्-वज्राणि च; ते . सङ्ग-स्नेह-वशेन निजधनात् एकम् एकम् मिथः दत्वा तुल्यधनाः जाताः","माणिक्याष्टकमिन्द्रनीलदशकं मुक्ताफलानां शतं सद्वज्राणि च पञ्च रत्नवणिजां येषां चतुर्णां धनम्।# सङ्गस्नेहवशेन निजधनाद्दत्वैकमेकं मिथो जातास्तुल्यधनाः पृथग्वद सखे तद्रत्नमूल्यानि मे॥१०२॥"
"सुवर्ण-वर्ण-आहति-योग-राशौ स्वर्ण-ऐक्य-भक्ते कनक-ऐक्य-वर्णः स्यात् .; शोधित-हेम-भक्ते वर्णः स्यात् .; वर्ण-उद्धृते शोधित-हेम-संख्या भवेत् .","सुवर्ण-वर्ण-आहति-योग-राशौ स्वर्ण-ऐक्य-भक्ते कनक-ऐक्य-वर्णः स्यात् .; शोधित-हेम-भक्ते वर्णः स्यात् .; वर्ण-उद्धृते शोधित-हेम-संख्या भवेत् .","सुवर्णवर्णाहतियोगराशौ स्वर्णैक्यभक्ते कनकैक्यवर्णः।# वर्णो भवेच्छोदितहेमभक्ते वर्णोद्धृते शोधितहेमसङ्ख्या॥१०३॥"
"विश्व-अर्क-रुद्र-दश-वर्ण-सुवर्ण-माषाः क्रमेण दिक-वेद-लोचन-युग-प्रमिताः सन्ति .; तेषु आवर्तितेषु सुवर्ण-वर्णं तूर्णं वद कः भवेत् सुवर्ण-गणक-ज्ञ इति वणिक् .","विश्व-अर्क-रुद्र-दश-वर्ण-सुवर्ण-माषाः क्रमेण दिक-वेद-लोचन-युग-प्रमिताः सन्ति .; तेषु वणिक् . आवर्तितेषु सुवर्ण-वर्णं तूर्णं वद कः भवेत् सुवर्ण-गणक-ज्ञ इति","चिश्वार्करुद्रदशवर्णसुवर्णमाषा दिग्वेदलोचनयुगप्रमिताः क्रमेण।# आवर्तितेषु वद तेषु सुवर्णवर्णस्तूर्णं सुवर्णगणितज्ञ वणिग्भवेत्कः॥१०४॥"
