anvaya_no	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	sentno	chaptno	slokano	book	part1	part2
1.1	[saH]	-	saH	wax{sarvanAma;puM;1;eka}	wax{sarvanAma;puM;1;eka}	karwA,9.1	viSeRaNam,8.3#viSeRaNam,7.2#viSeRaNam,5.3#viSeRaNam,4.2#viSeRaNam,3.2#viSeRaNam,2.3#sup_samucciwaH,5.3#karwA,9.1	1	035	019	sunxarakANdam	-	-
10.1	.	-	.	-	-	-	-	1	035	019	sunxarakANdam	-	-
2.1	cawurxaSa-	-	cawurxaSa-sama-xvanxvaH	cawurxaSan	cawurxaSan	samAsaH,2.2	upamAnam,8.2#upamAnam,7.1#upamAnam,5.2#upamAnam,4.1#upamAnam,3.1#upamAnam,2.2#samAsaH,2.2	1	035	019	sunxarakANdam	-	-
2.2	sama-	-	--	sama	sama	samAsaH,2.3	upamAna_xyowakaH,2.1#samAsaH,2.3	1	035	019	sunxarakANdam	-	-
2.3	xvanxvaH	-	--	xvanxva{puM;1;eka}	xvanxva{puM;1;eka}	viXeya_viSeRaNam,1.1	viXeya_viSeRaNam,1.1#viSeRaNam,8.3#viSeRaNam,7.2#viSeRaNam,5.3#viSeRaNam,4.2#viSeRaNam,3.2#sup_samucciwaH,5.3#karwA_be_verbs,9.1	1	035	019	sunxarakANdam	-	-
3.1	cawuH-	-	cawuH-xaMRtraH	cawuH	cawuH	samAsaH,3.2	samAsaH,3.2	1	035	019	sunxarakANdam	-	-
3.2	xaMRtraH	-	--	xaMRtra{puM;1;eka}	xaMRtra{puM;1;eka}	viXeya_viSeRaNam,1.1	viXeya_viSeRaNam,2.3#viXeya_viSeRaNam,1.1#viSeRaNam,8.3#viSeRaNam,7.2#viSeRaNam,5.3#viSeRaNam,4.2#sup_samucciwaH,5.3#karwA_be_verbs,9.1	1	035	019	sunxarakANdam	-	-
4.1	cawuH-	-	cawuH-gawiH	cawuH	cawuH	samAsaH,4.2	samAsaH,4.2	1	035	019	sunxarakANdam	-	-
4.2	gawiH	-	--	gawi{swrI;1;eka}/gawi{puM;1;eka}	gawi{swrI;1;eka}	viXeya_viSeRaNam,1.1	viXeya_viSeRaNam,3.2#viXeya_viSeRaNam,2.3#viXeya_viSeRaNam,1.1#viSeRaNam,8.3#viSeRaNam,7.2#viSeRaNam,5.3#sup_samucciwaH,5.3#karwA_be_verbs,9.1	1	035	019	sunxarakANdam	-	-
5.1	mahoRTa-	-	mahoRTa-hanu-nAsaH	mahoRTa	mahoRTa	samAsaH,5.2	samAsaH,5.2	1	035	019	sunxarakANdam	-	-
5.2	hanu-	-	--	hanu	hanu	samAsaH,5.3	samAsaH,5.3	1	035	019	sunxarakANdam	-	-
5.3	nAsaH	-	--	nAsa{puM;1;eka}	nAsa{puM;1;eka}	samucciwaH,7.2	viXeya_viSeRaNam,4.2#viXeya_viSeRaNam,3.2#viXeya_viSeRaNam,2.3#viXeya_viSeRaNam,1.1#viSeRaNam,8.3#viSeRaNam,7.2#karwA_be_verbs,9.1#samucciwaH,7.2	1	035	019	sunxarakANdam	-	-
6.1	ca	-	ca	ca{avya}	ca{avya}	samuccaya_xyowakaH,7.2	sup_samuccaya_xyowakaH,5.3#sambanXaH,5.3#samuccaya_xyowakaH,7.2	1	035	019	sunxarakANdam	-	-
7.1	paFca-	-	paFca-snigXaH	paFca}/paFcan	paFca	samAsaH,7.2	samAsaH,7.2	1	035	019	sunxarakANdam	-	-
7.2	snigXaH	-	--	snigXa{puM;1;eka}/snigXa{puM;1;eka(Rnih1;kwa;xivAxiH)}	snigXa{puM;1;eka}	viXeya_viSeRaNam,1.1	viXeya_viSeRaNam,5.3#viXeya_viSeRaNam,4.2#viXeya_viSeRaNam,3.2#viXeya_viSeRaNam,2.3#viXeya_viSeRaNam,1.1#viSeRaNam,8.3#karwA_be_verbs,9.1	1	035	019	sunxarakANdam	-	-
8.1	aRta-	-	aRta-vaMSa-vAn	aRta(aS1;kwa;svAxiH)}/aRta(akR1{kwa;BvAxiH)	aRta(aS1;kwa;svAxiH)	samAsaH,8.2	samAsaH,8.2	1	035	019	sunxarakANdam	-	-
8.2	vaMSa-	-	--	vaMSa	vaMSa	samAsaH,8.3	samAsaH,8.3	1	035	019	sunxarakANdam	-	-
8.3	vAn	-	--	vAw{puM;1;eka(vA1;Sawq_lat;axAxiH)}	vAw{puM;1;eka(vA1;Sawq_lat;axAxiH)}	viXeya_viSeRaNam,1.1	viXeya_viSeRaNam,7.2#viXeya_viSeRaNam,5.3#viXeya_viSeRaNam,4.2#viXeya_viSeRaNam,3.2#viXeya_viSeRaNam,2.3#viXeya_viSeRaNam,1.1#karwA_be_verbs,9.1	1	035	019	sunxarakANdam	-	-
9.1	[aswi]	-	aswi	as2{karwari;lat;pra;eka;parasmEpaxI;axAxiH}	as2{karwari;lat;pra;eka;parasmEpaxI;axAxiH}	-	-	1	035	019	sunxarakANdam	-	-
1.1	xaSa-	-	xaSa-paxmaH	xaSan	xaSan	samAsaH,1.2	samAsaH,1.2	1	035	020	sunxarakANdam	-	-
1.2	paxmaH	-	--	paxma{puM;1;eka}	paxma{puM;1;eka}	viSeRaNam,10.1	viSeRaNam,10.1#viSeRaNam,7.2#viSeRaNam,6.2#viSeRaNam,5.3#viSeRaNam,4.1#viSeRaNam,2.2	1	035	020	sunxarakANdam	-	-
10.1	rAGavaH	-	rAGavaH	rAGava{puM;1;eka}	rAGava{puM;1;eka}	karwA,9.1	karwA,9.1	1	035	020	sunxarakANdam	-	-
11.1	.	-	.	-	-	-	-	1	035	020	sunxarakANdam	-	-
2.1	xaSa-	-	xaSa-bqhaw	xaSan	xaSan	samAsaH,2.2	samAsaH,2.2	1	035	020	sunxarakANdam	-	-
2.2	bqhaw	-	--	bqhaw{puM;1;eka}/bqhaw{napuM;1;eka}/bqhaw{napuM;2;eka}/bqhaw{swrI;1;eka}/bqhaw{puM;8;eka}/bqhaw{napuM;8;eka}/bqhaw{swrI;8;eka}	bqhaw{napuM;1;eka}	viSeRaNam,10.1	viSeRaNam,7.2#karwA,9.1#karma,9.1#karma,5.3#karma,4.1#viSeRaNam,10.1#viSeRaNam,6.2#viSeRaNam,5.3#viSeRaNam,4.1	1	035	020	sunxarakANdam	-	-
3.1	wriBiH	-	wriBiH	wri{saMKyeyam;puM;3;bahu}/wri{saMKyeyam;napuM;3;bahu}/wri{saMKyA;napuM;3;bahu}	wri{saMKyeyam;puM;3;bahu}	xeSAXikaraNam,4.1	viSeRaNam,8.1#karwA,6.2#karwA,4.1#karaNam,9.1#karaNam,4.1#hewuH,6.2#hewuH,5.3#samAsaH,4.1#xeSAXikaraNam,4.1	1	035	020	sunxarakANdam	-	-
4.1	vyApwaH	-	vyApwaH	vyApwa{puM;1;eka(vi_Ap1;kwa;svAxiH)}	vyApwa{puM;1;eka(vi_Ap1;kwa;svAxiH)}	viSeRaNam,10.1	viSeRaNam,10.1#viSeRaNam,7.2#viSeRaNam,6.2#viSeRaNam,5.3#viSeRaNam,2.2#karwA,9.1	1	035	020	sunxarakANdam	-	-
5.1	xvi-	-	xvi-Sukla-vAn	xvi	xvi	samAsaH,5.2	samAsaH,5.2	1	035	020	sunxarakANdam	-	-
5.2	Sukla-	-	--	Sukla	Sukla	samAsaH,5.3	samAsaH,5.3	1	035	020	sunxarakANdam	-	-
5.3	vAn	-	--	vAw{puM;1;eka(vA1;Sawq_lat;axAxiH)}	vAw{puM;1;eka(vA1;Sawq_lat;axAxiH)}	viSeRaNam,10.1	karwA,9.1;viSeRaNam,10.1	1	035	020	sunxarakANdam	-	-
6.1	Rat-	-	Rat-unnawaH	RaR	RaR	samAsaH,6.2	samAsaH,6.2	1	035	020	sunxarakANdam	-	-
6.2	unnawaH	-	--	unnawa{puM;1;eka(uw_Nam1;kwa;BvAxiH)}	unnawa{puM;1;eka(uw_Nam1;kwa;BvAxiH)}	viSeRaNam,5.3	viSeRaNam,10.1#viSeRaNam,7.2#viSeRaNam,5.3#viSeRaNam,4.1#viSeRaNam,2.2#karwA,9.1	1	035	020	sunxarakANdam	-	-
7.1	nava-	-	nava-wanuH	nava}/navan	nava	samAsaH,7.2	samAsaH,7.2	1	035	020	sunxarakANdam	-	-
7.2	wanuH	-	--	wanu{puM;1;eka}/wanu{swrI;1;eka}/wanus{napuM;1;eka}/wanus{napuM;2;eka}/wanus{napuM;8;eka}	wanus{napuM;1;eka}	viSeRaNam,10.1	viSeRaNam,2.2#karma,9.1#karma,5.3#karma,4.1#karwA,9.1#viSeRaNam,10.1#viSeRaNam,6.2#viSeRaNam,5.3#viSeRaNam,4.1	1	035	020	sunxarakANdam	-	-
8.1	wriBiH	-	wriBiH	wri{saMKyeyam;puM;3;bahu}/wri{saMKyeyam;napuM;3;bahu}/wri{saMKyA;napuM;3;bahu}	wri{saMKyeyam;puM;3;bahu}	karaNam,9.1	viSeRaNam,3.1#karwA,6.2#karwA,4.1#karaNam,9.1#karaNam,4.1#hewuH,6.2#hewuH,5.3	1	035	020	sunxarakANdam	-	-
9.1	vyApnowi	-	vyApnowi	vi_Ap1{karwari;lat;pra;eka;parasmEpaxI;svAxiH}	vi_Ap1{karwari;lat;pra;eka;parasmEpaxI;svAxiH}	aBihiwa_karwA,10.1;sakarmaka	-	1	035	020	sunxarakANdam	-	-
1.1	[saH]	-	saH	wax{sarvanAma;puM;1;eka}	wax{sarvanAma;puM;1;eka}	karwA,8.1	viSeRaNam,7.3#viSeRaNam,6.4#viSeRaNam,5.1#viSeRaNam,3.1#viSeRaNam,2.3#karwA_be_verbs,8.1#karwA,8.1	1	035	021	sunxarakANdam	-	-
2.1	sawya-	-	sawya-Xarma-rawaH	sawya	sawya	samAsaH,2.2	samAsaH,2.2	1	035	021	sunxarakANdam	-	-
2.2	Xarma-	-	--	Xarma	Xarma	samAsaH,2.3	samAsaH,2.3	1	035	021	sunxarakANdam	-	-
2.3	rawaH	-	--	rawa{puM;1;eka(ram1;kwa;BvAxiH)}	rawa{puM;1;eka(ram1;kwa;BvAxiH)}	viSeRaNam,1.1	viXeya_viSeRaNam,1.1#viSeRaNam,7.3#viSeRaNam,6.4#viSeRaNam,3.1#karwA_be_verbs,8.1#viSeRaNam,1.1	1	035	021	sunxarakANdam	-	-
3.1	SrImAn	-	SrImAn	SrImaw{puM;1;eka}/SrI{mawup;puM;1;eka}	SrImaw{puM;1;eka}	viSeRaNam,1.1	viXeya_viSeRaNam,2.3#viXeya_viSeRaNam,1.1#viSeRaNam,7.3#viSeRaNam,6.4#viSeRaNam,5.1#karwA_be_verbs,8.1#viSeRaNam,1.1	1	035	021	sunxarakANdam	-	-
4.1	safgraha-	-	safgraha-anugrahe	safgraha(sam_grah1;GaF;kryAxiH)	safgraha(sam_grah1;GaF;kryAxiH)	samAsaH,4.2	samAsaH,4.2	1	035	021	sunxarakANdam	-	-
4.2	anugrahe	-	--	anugraha{puM;7;eka}/anugraha{napuM;8;xvi}/anugraha{napuM;1;xvi}/anugraha{napuM;2;xvi}/anugraha{napuM;7;eka}/anugrahA{swrI;8;eka}/anugrahA{swrI;8;xvi}/anugrahA{swrI;1;xvi}/anugrahA{swrI;2;xvi}	anugraha{napuM;7;xvi}	aXikaraNam,5.1	gawikarma,5.1#aXikaraNam,8.1#aXikaraNam,6.3#aXikaraNam,5.1#aXikaraNam,2.3	1	035	021	sunxarakANdam	-	-
5.1	rawaH	-	rawaH	rawa{puM;1;eka(ram1;kwa;BvAxiH)}	rawa{puM;1;eka(ram1;kwa;BvAxiH)}	viSeRaNam,1.1	viXeya_viSeRaNam,3.1#viXeya_viSeRaNam,2.3#viXeya_viSeRaNam,1.1#viSeRaNam,7.3#viSeRaNam,6.4#karwA_be_verbs,8.1#viSeRaNam,1.1	1	035	021	sunxarakANdam	-	-
6.1	xeSa-	-	xeSa-kAla-viBAga-jFaH	xeSa	xeSa	samAsaH,6.2	samAsaH,6.2	1	035	021	sunxarakANdam	-	-
6.2	kAla-	-	--	kAla	kAla	samAsaH,6.3	samAsaH,6.3	1	035	021	sunxarakANdam	-	-
6.3	viBAga-	-	--	viBAga(vi_Baj1;GaF;BvAxiH)	viBAga(vi_Baj1;GaF;BvAxiH)	samAsaH,6.4	samAsaH,6.4	1	035	021	sunxarakANdam	-	-
6.4	jFaH	-	--	jFa{puM;1;eka}	jFa{puM;1;eka}	viSeRaNam,1.1	viXeya_viSeRaNam,5.1#viXeya_viSeRaNam,3.1#viXeya_viSeRaNam,2.3#viXeya_viSeRaNam,1.1#viSeRaNam,7.3#karwA_be_verbs,8.1#viSeRaNam,1.1	1	035	021	sunxarakANdam	-	-
7.1	sarva-	-	sarva-loka-priyaMvaxaH	sarva	sarva	samAsaH,7.2	samAsaH,7.2	1	035	021	sunxarakANdam	-	-
7.2	loka-	-	--	loka	loka	samAsaH,7.3	samAsaH,7.3	1	035	021	sunxarakANdam	-	-
7.3	priyaMvaxaH	-	--	priyaMvaxa{puM;1;eka}	priyaMvaxa{puM;1;eka}	viXeya_viSeRaNam,1.1	viXeya_viSeRaNam,6.4#viXeya_viSeRaNam,5.1#viXeya_viSeRaNam,3.1#viXeya_viSeRaNam,2.3#viXeya_viSeRaNam,1.1#karwA_be_verbs,8.1	1	035	021	sunxarakANdam	-	-
8.1	[aswi]	-	aswi	as2{karwari;lat;pra;eka;parasmEpaxI;axAxiH}	as2{karwari;lat;pra;eka;parasmEpaxI;axAxiH}	aBihiwa_karwA,1.1;sakarmaka	-	1	035	021	sunxarakANdam	-	-
9.1	.	-	.	-	-	-	-	1	035	021	sunxarakANdam	-	-
1.1	asya	-	asya	ixam{sarvanAma;puM;6;eka}/ixam{sarvanAma;napuM;6;eka}/as3{karwari;lot;ma;eka;parasmEpaxI;xivAxiH}	ixam{sarvanAma;puM;6;eka}	RaRTIsambanXaH,2.1	RaRTIsambanXaH,13.1#RaRTIsambanXaH,9.1#RaRTIsambanXaH,8.1#RaRTIsambanXaH,7.1#RaRTIsambanXaH,5.2#RaRTIsambanXaH,2.1	1	035	022	sunxarakANdam	-	-
10.1	guNEH	-	guNEH	guNa{puM;3;bahu}	guNa{puM;3;bahu}	wulanA-binxuH,13.1	karwA,5.1#hewuH,14.1#hewuH,5.1#wulanA-binxuH,13.1	1	035	022	sunxarakANdam	-	-
11.1	ca	-	ca	ca{avya}	ca{avya}	samuccaya_xyowakaH,10.1	samuccaya_xyowakaH,10.1#sambanXaH,10.1	1	035	022	sunxarakANdam	-	-
12.1	api	-	api	api{avya}	api{avya}	sambanXaH,13.1	sambanXaH,11.1;sambanXaH,13.1	1	035	022	sunxarakANdam	-	-
13.1	waWAviXaH	-	waWAviXaH	waWAviXa{puM;1;eka}	waWAviXa{puM;1;eka}	viXeya-viSeRaNam,14.1	karwA_be_verbs,14.1;viXeya-viSeRaNam,14.1	1	035	022	sunxarakANdam	-	-
14.1	[aswi]	-	aswi	as2{karwari;lat;pra;eka;parasmEpaxI;axAxiH}	as2{karwari;lat;pra;eka;parasmEpaxI;axAxiH}	aBihiwa_karwA,13.1	-	1	035	022	sunxarakANdam	-	-
15.1	.	-	.	-	-	-	-	1	035	022	sunxarakANdam	-	-
2.1	BrAwA	-	BrAwA	BrAwq{puM;1;eka}	BrAwq{puM;1;eka}	viSeRaNam,13.1	viSeRaNam,13.1	1	035	022	sunxarakANdam	-	-
3.1	xvEmAwraH	-	xvEmAwraH	-	-	samucciwaH,2.1	samucciwaH,2.1	1	035	022	sunxarakANdam	-	-
4.1	ca	-	ca	ca{avya}	ca{avya}	samuccaya_xyowakaH,3.1	samuccaya_xyowakaH,3.1	1	035	022	sunxarakANdam	-	-
5.1	amiwa-	-	amiwa-praBaH	amiwa(am1;kwa;BvAxiH)	amiwa(am1;kwa;BvAxiH)	samAsaH,5.2	samAsaH,5.2	1	035	022	sunxarakANdam	-	-
5.2	praBaH	-	--	praBa{puM;1;eka}	praBa{puM;1;eka}	viSeRaNam,13.1	viXeya_viSeRaNam,2.1#viSeRaNam,13.1#viSeRaNam,7.1	1	035	022	sunxarakANdam	-	-
6.1	ca	-	ca	ca{avya}	ca{avya}	samuccaya_xyowakaH,5.2	sambanXaH,5.2;samuccaya_xyowakaH,5.2	1	035	022	sunxarakANdam	-	-
7.1	sOmiwriH	-	sOmiwriH	sOmiwri{puM;1;eka}	sOmiwri{puM;1;eka}	karwA,14.1	karwA_be_verbs,14.1;karwA,14.1	1	035	022	sunxarakANdam	-	-
8.1	anurAgeNa	-	anurAgeNa	anurAga{puM;3;eka}	anurAga{puM;3;eka}	samucciwaH,10.1	sup_samucciwaH,10.1#karwA,5.1#hewuH,14.1#hewuH,5.1#samucciwaH,10.1	1	035	022	sunxarakANdam	-	-
9.1	rUpeNa	-	rUpeNa	rUpa{napuM;3;eka}	rUpa{napuM;3;eka}	samucciwaH,10.1	sup_samucciwaH,10.1#karwA,5.1#hewuH,14.1#hewuH,5.1	1	035	022	sunxarakANdam	-	-
1.1	sa-	-	sa-suvarNa-CaviH	sa	sa	samAsaH,1.2	samAsaH,1.2	1	035	023_1	sunxarakANdam	-	-
1.2	suvarNa-	-	--	suvarNa	suvarNa	samAsaH,1.3	samAsaH,1.3	1	035	023_1	sunxarakANdam	-	-
1.3	CaviH	-	--	Cavi{swrI;1;eka}/Cavi{puM;1;eka}	Cavi{puM;1;eka}	viSeRaNam,5.1	viXeya_viSeRaNam,3.1#viXeya_viSeRaNam,2.1#viSeRaNam,5.1#viSeRaNam,4.2#karwA_be_verbs,6.1	1	035	023_1	sunxarakANdam	-	-
2.1	SrImAn	-	SrImAn	SrImaw{puM;1;eka}/SrI{mawup;puM;1;eka}	SrImaw{puM;1;eka}	viSeRaNam,5.1	viXeya_viSeRaNam,1.3#viSeRaNam,5.1#viSeRaNam,4.2#viSeRaNam,3.1#karwA_be_verbs,6.1	1	035	023_1	sunxarakANdam	-	-
3.1	SyAmaH	-	SyAmaH	So1{karwari;lat;u;bahu;parasmEpaxI;xivAxiH}/SyAma{puM;1;eka}	SyAma{puM;1;eka}	viSeRaNam,5.1	viXeya_viSeRaNam,2.1#viXeya_viSeRaNam,1.3#viSeRaNam,5.1#viSeRaNam,4.2#karwA_be_verbs,6.1	1	035	023_1	sunxarakANdam	-	-
4.1	mahA-	-	mahA-yaSAH	mahaw	mahaw	samAsaH,4.2	samAsaH,4.2	1	035	023_1	sunxarakANdam	-	-
4.2	yaSAH	-	--	yaSas{puM;1;eka}	yaSas{puM;1;eka}	viSeRaNam,5.1	viXeya_viSeRaNam,3.1#viXeya_viSeRaNam,2.1#viXeya_viSeRaNam,1.3#viSeRaNam,5.1#karwA_be_verbs,6.1	1	035	023_1	sunxarakANdam	-	-
5.1	rAmaH	-	rAmaH	rA1{karwari;lat;u;bahu;parasmEpaxI;axAxiH}/rAma{puM;1;eka}	rAma{puM;1;eka}	karwA,6.1	karwA_be_verbs,6.1	1	035	023_1	sunxarakANdam	-	-
6.1	[aswi]	-	aswi	as2{karwari;lat;pra;eka;parasmEpaxI;axAxiH}	as2{karwari;lat;pra;eka;parasmEpaxI;axAxiH}	aBihiwa_karwA,5.1	-	1	035	023_1	sunxarakANdam	-	-
7.1	.	-	.	-	-	-	-	1	035	023_1	sunxarakANdam	-	-
1.1	wO	-	wO	wax{sarvanAma;puM;1;xvi}/wax{sarvanAma;puM;2;xvi}	wax{sarvanAma;puM;1;xvi}	karwA,11.1	viSeRaNam,10.1#viSeRaNam,3.2#viSeRaNam,2.1#karwA,11.1	1	035	023_2_024_1	sunxarakANdam	-	-
10.1	safgawO	-	safgawO	safgawa{puM;8;xvi}/safgawi{swrI;7;eka}/safgawa{puM;1;xvi(sam_gam1;kwa;BvAxiH)}/safgawa{puM;2;xvi(sam_gam1;kwa;BvAxiH)}	safgawa{puM;1;xvi(sam_gam1;kwa;BvAxiH)}	viSeRaNam,1.1	viSeRaNam,3.2#viSeRaNam,2.1#viSeRaNam,1.1#viXeya_viSeRaNam,3.2#viXeya_viSeRaNam,2.1#viXeya_viSeRaNam,1.1#karwA_be_verbs,11.1#aXikaraNam,11.1#viSeRaNam,1.1	1	035	023_2_024_1	sunxarakANdam	-	-
11.1	[baBUvawuH]	-	baBUvawuH	BU1{karwari;lit;pra;xvi;parasmEpaxI;BvAxiH}	BU1{karwari;lit;pra;xvi;parasmEpaxI;BvAxiH}	aBihiwa_karwA,1.1	-	1	035	023_2_024_1	sunxarakANdam	-	-
12.1	.	-	.	-	-	-	-	1	035	023_2_024_1	sunxarakANdam	-	-
2.1	uBO	-	uBO	uBa{sarvanAma;puM;1;xvi}/uBa{sarvanAma;puM;2;xvi}/uBa{puM;8;xvi}	uBa{sarvanAma;puM;1;xvi}	viSeRaNam,1.1	viSeRaNam,10.1#viSeRaNam,3.2#viXeya_viSeRaNam,1.1#viSeRaNam,1.1	1	035	023_2_024_1	sunxarakANdam	-	-
3.1	nara-	-	nara-SArxUlO	nara	nara	samAsaH,3.2	samAsaH,3.2	1	035	023_2_024_1	sunxarakANdam	-	-
3.2	SArxUlO	-	--	SArxUla{puM;1;xvi}/SArxUla{puM;2;xvi}/SArxUla{puM;8;xvi}	SArxUla{puM;1;xvi}	viSeRaNam,1.1	viSeRaNam,10.1#viSeRaNam,2.1#gawikarma,10.1#viXeya_viSeRaNam,2.1#viXeya_viSeRaNam,1.1#viSeRaNam,1.1	1	035	023_2_024_1	sunxarakANdam	-	-
4.1	wvaw-	-	wvaw-xarSana-sam-uwsakO	wvaw	wvaw	RaRTI-wawpuruRaH,4.2	samAsaH,4.2;RaRTI-wawpuruRaH,4.2	1	035	023_2_024_1	sunxarakANdam	-	-
4.2	xarSana-	-	--	xarSana	xarSana	cawurWI-wawpuruRaH,4.3	samAsaH,4.3;cawurWI-wawpuruRaH,4.3	1	035	023_2_024_1	sunxarakANdam	-	-
4.3	sam-	-	--	-sam	-sam	samAsaH,4.4	samAsaH,4.4	1	035	023_2_024_1	sunxarakANdam	-	-
4.4	uwsakO	-	--	-	-	viSeRaNam,1.1	viSeRaNam,1.1	1	035	023_2_024_1	sunxarakANdam	-	-
5.1	vicinvanwO	-	vicinvanwO	-	-	varwamAna-samAnakAlaH,11.1	varwamAna-samAnakAlaH,11.1	1	035	023_2_024_1	sunxarakANdam	-	-
6.1	mahIm	-	mahIm	mahI{swrI;2;eka}	mahI{swrI;2;eka}	karma,5.1	gawikarma,10.1;karma,5.1	1	035	023_2_024_1	sunxarakANdam	-	-
7.1	kqwsnAm	-	kqwsnAm	kqwsnA{swrI;2;eka}	kqwsnA{swrI;2;eka}	viSeRaNam,6.1	gawikarma,10.1;viSeRaNam,6.1	1	035	023_2_024_1	sunxarakANdam	-	-
8.1	asmABiH	-	asmABiH	asmax{sarvanAma;3;bahu}	asmax{sarvanAma;3;bahu}	sahArWa_xyowakaH,9.1	sahArWaH,11.1#sahArWaH,10.1#hewuH,11.1#hewuH,10.1#sahArWa_xyowakaH,9.1	1	035	023_2_024_1	sunxarakANdam	-	-
9.1	saha	-	saha	saha{avya}	saha{avya}	sahArWaH,10.1	sahArWa_xyowakaH,8.1#kriyAviSeRaNam,11.1#kriyAviSeRaNam,10.1#sahArWaH,10.1	1	035	023_2_024_1	sunxarakANdam	-	-
1.1	wO	-	wO	wax{sarvanAma;puM;1;xvi}/wax{sarvanAma;puM;2;xvi}	wax{sarvanAma;puM;1;xvi}	karwA,19.1	viSeRaNam,6.1#viSeRaNam,4.1#karwA,19.1	1	035	024_2_026_1	sunxarakANdam	-	-
10.1	mqga-	-	mqga-pawim	mqga	mqga	RaRTI_wawpuruRaH,10.2	samAsaH,10.2;RaRTI_wawpuruRaH,10.2	1	035	024_2_026_1	sunxarakANdam	-	-
10.2	pawim	-	--	pawi{puM;2;eka}	pawi{puM;2;eka}	viSeRaNam,18.1	viSeRaNam,17.2#viSeRaNam,16.1#viSeRaNam,15.2#karma,16.1#aBexaH,18.1#viSeRaNam,18.1	1	035	024_2_026_1	sunxarakANdam	-	-
11.1	pUrva-	-	pUrva-jena	pUrva	pUrva	upapaxa-wawpuruRaH,11.2	samAsaH,11.2;upapaxa-wawpuruRaH,11.2	1	035	024_2_026_1	sunxarakANdam	-	-
11.2	jena	-	--	ja{napuM;3;eka}	ja{napuM;3;eka}	hewuH,12.1	karwA,15.2#hewuH,16.1#hewuH,15.2#hewuH,12.1	1	035	024_2_026_1	sunxarakANdam	-	-
12.1	avaropiwam	-	avaropiwam	-	avaropiwa{puM;2;eka}	viSeRaNam,18.1	viSeRaNam,18.1	1	035	024_2_026_1	sunxarakANdam	-	-
13.1	wu	-	wu	wu{avya}	wu{avya}	sambanXaH,12.1	sambanXaH,12.1	1	035	024_2_026_1	sunxarakANdam	-	-
14.1	BrAwuH	-	BrAwuH	BrAwq{puM;5;eka}/BrAwq{puM;6;eka}	BrAwq{puM;6;eka}	RaRTIsambanXaH,15.1	RaRTIsambanXaH,18.1#RaRTIsambanXaH,17.2#RaRTIsambanXaH,11.2#RaRTIsambanXaH,10.2#RaRTIsambanXaH,9.1#RaRTIsambanXaH,8.4#RaRTIsambanXaH,5.1#RaRTIsambanXaH,4.1#hewuH5,16.1#hewuH5,15.2#RaRTIsambanXaH,15.1	1	035	024_2_026_1	sunxarakANdam	-	-
15.1	Baya-	-	Baya-Arwam	Baya	Baya	wqwIyA-wawpuruRaH,15.2	samAsaH,15.2;wqwIyA-wawpuruRaH,15.2	1	035	024_2_026_1	sunxarakANdam	-	-
15.2	Arwam	-	--	Arwa{puM;2;eka(Af_q2;kwa;juhowyAxiH)}/Arwa{napuM;1;eka(Af_q2;kwa;juhowyAxiH)}/Arwa{napuM;2;eka(Af_q2;kwa;juhowyAxiH)}	Arwa{puM;2;eka(Af_q2;kwa;juhowyAxiH)}	viSeRaNam,18.1	karma,16.1;viSeRaNam,18.1	1	035	024_2_026_1	sunxarakANdam	-	-
16.1	AsInam	-	AsInam	AsIna{puM;2;eka(As1;kwa;axAxiH)}	AsIna{puM;2;eka(As1;kwa;axAxiH)}	viSeRaNam,18.1	viSeRaNam,18.1	1	035	024_2_026_1	sunxarakANdam	-	-
17.1	priya-	-	priya-xarSanam	priya	priya	bahuvrIhiH,17.2	samAsaH,17.2;bahuvrIhiH,17.2	1	035	024_2_026_1	sunxarakANdam	-	-
17.2	xarSanam	-	--	xarSana{puM;2;eka}/xarSana{napuM;1;eka}/xarSana{napuM;2;eka}	xarSana{puM;2;eka}	viSeRaNam,18.1	viSeRaNam,18.1	1	035	024_2_026_1	sunxarakANdam	-	-
18.1	sugrIvam	-	sugrIvam	sugrIva{puM;2;eka}/sugrIva{napuM;1;eka}/sugrIva{napuM;2;eka}	sugrIva{puM;2;eka}	karma,19.1	karma,19.1	1	035	024_2_026_1	sunxarakANdam	-	-
19.1	xaxarSawuH	-	xaxarSawuH	-	xqS{karwari;lit;parasmEpaxI;pra,x;BvAxiH}	-	-	1	035	024_2_026_1	sunxarakANdam	-	-
2.1	wvAm	-	wvAm	yuRmax{sarvanAma;2;eka}	yuRmax{sarvanAma;2;eka}	karma,4.1	viSeRaNam,18.1;karma,4.1	1	035	024_2_026_1	sunxarakANdam	-	-
20.1	.	-	.	-	-	-	-	1	035	024_2_026_1	sunxarakANdam	-	-
3.1	eva	-	eva	eva{avya}	eva{avya}	sambanXaH,2.1	sambanXaH,2.1	1	035	024_2_026_1	sunxarakANdam	-	-
4.1	mArgamANO	-	mArgamANO	mArgamANa{puM;1;xvi}/mArgamANa{puM;2;xvi}	mArgamANa{SAnac;puM;1;xvi}	varwamAnasamAnakAlaH,19.1	varwamAnasamAnakAlaH,19.1	1	035	024_2_026_1	sunxarakANdam	-	-
