anvaya_no	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	sentno	chaptno	slokano	book	part1	part2
10.1	.	10.1	.	-	-	-	-	1	05	048_2-49_1	safkReparAmAyaNam	bAlakANda	sarga-1
2.1	wasmin	1.1	wasmin	wax{sarvanAma;puM;7;eka}/wax{sarvanAma;napuM;7;eka}	wax{sarvanAma;puM;7;eka}	viSeRaNam,1.1	viSeRaNam,1.1#aXikaraNam,7.1#aXikaraNam,6.1#aXikaraNam,3.1	1	05	048_2-49_1	safkReparAmAyaNam	bAlakANda	sarga-1
3.1	nivasawA	3.1	nivasawA	nivasaw{puM;3;eka(ni_vas2;Sawq_lat;axAxiH)}/nivasaw{napuM;3;eka(ni_vas2;Sawq_lat;axAxiH)}/nivasaw{puM;3;eka(ni_vas1;Sawq_lat;BvAxiH)}/nivasaw{napuM;3;eka(ni_vas1;Sawq_lat;BvAxiH)}	nivasaw{puM;3;eka(ni_vas2;Sawq_lat;axAxiH)}	karwA,6.1	karwA,6.1#karaNam,6.1#hewuH,7.1#hewuH,6.1	1	05	048_2-49_1	safkReparAmAyaNam	bAlakANda	sarga-1
4.1	jana-	4.1	jana-sWAna-nivAsinAm	jana	jana	RaRTI-wawpuruRaH,4.2	RaRTI-wawpuruRaH,4.2	1	05	048_2-49_1	safkReparAmAyaNam	bAlakANda	sarga-1
4.2	sWAna-	4.2	--	sWAna	sWAna	upapaxa-wawpuruRaH,4.3	upapaxa-wawpuruRaH,4.3	1	05	048_2-49_1	safkReparAmAyaNam	bAlakANda	sarga-1
4.3	nivAsinAm	4.3	--	nivAsin{puM;6;bahu}/nivAsin{napuM;6;bahu}	nivAsin{napuM;6;bahu}	viSeRaNam,5.1	RaRTIsambanXaH,9.1#RaRTIsambanXaH,8.1#RaRTIsambanXaH,7.1#RaRTIsambanXaH,5.1#RaRTIsambanXaH,1.1#viSeRaNam,5.1	1	05	048_2-49_1	safkReparAmAyaNam	bAlakANda	sarga-1
5.1	rakRasAm	5.1	rakRasAM	rakRas{napuM;6;bahu}	rakRas{napuM;6;bahu}	RaRTIsambanXaH,8.1	RaRTIsambanXaH,9.1#RaRTIsambanXaH,8.1#RaRTIsambanXaH,7.1#RaRTIsambanXaH,4.3#RaRTIsambanXaH,1.1	1	05	048_2-49_1	safkReparAmAyaNam	bAlakANda	sarga-1
6.1	nihawAni	8.1	nihawAni	nihawa{napuM;1;bahu(ni_han1;kwa;axAxiH)}/nihawa{napuM;2;bahu(ni_han1;kwa;axAxiH)}	nihawa{napuM;1;bahu(ni_han1;kwa;axAxiH)}	karwA,7.1	viSeRaNam,9.1#viSeRaNam,8.1#karma,7.1#karwA_be_verbs,7.1#karwA,7.1	1	05	048_2-49_1	safkReparAmAyaNam	bAlakANda	sarga-1
7.1	Asan	9.1	Asan	as1{karwari;laf;pra;bahu;parasmEpaxI;BvAxiH}/as2{karwari;laf;pra;bahu;parasmEpaxI;axAxiH}/Asan{napuM;8;eka}	as1{karwari;laf;pra;bahu;parasmEpaxI;BvAxiH}	aBihiwa_karwA,6.1	-#aBihiwa_karwA,6.1	1	05	048_2-49_1	safkReparAmAyaNam	bAlakANda	sarga-1
8.1	sahasrANi	7.1	sahasrANi	sahasra{saMKyA;napuM;1;bahu}/sahasra{saMKyA;napuM;2;bahu}	sahasra{saMKyA;napuM;1;bahu}	karma,6.1	viSeRaNam,9.1#viSeRaNam,6.1#karma,7.1#karma,6.1#karwA_be_verbs,7.1#karwA,7.1	1	05	048_2-49_1	safkReparAmAyaNam	bAlakANda	sarga-1
9.1	cawurxaSa	6.1	cawurxaSa	cawurxaSa{puM;8;eka}/cawurxaSa{napuM;8;eka}/cawurxaSan{saMKyeyam;1;bahu}/cawurxaSan{saMKyeyam;2;bahu}/cawurxaSan{saMKyA;napuM;1;bahu}/cawurxaSan{saMKyA;napuM;2;bahu}	cawurxaSan{saMKyA;napuM;1;bahu}	viSeRaNam,8.1	viSeRaNam,8.1#viSeRaNam,6.1#karma,7.1#karma,6.1#karwA_be_verbs,7.1#karwA,7.1#viSeRaNam,7.1#viSeRaNam,1.1	1	05	048_2-49_1	safkReparAmAyaNam	bAlakANda	sarga-1
1.1	wawaH	1.1	wawaH	wawaH{avya}	wawaH{avya}	sambanXaH,5.2	sambanXaH,5.2#kArya_xyowakaH,5.2#apAxAnam,3.1	1	05	049_2	safkReparAmAyaNam	bAlakANda	sarga-1
2.1	jFAwi-	2.1	jFAwi-vaXaM	jFAwi	jFAwi	RaRTI-wawpuruRaH,2.2	RaRTI-wawpuruRaH,2.2	1	05	049_2	safkReparAmAyaNam	bAlakANda	sarga-1
2.2	vaXam	2.2	--	vaXa{puM;2;eka}/vaXa{napuM;1;eka}/vaXa{napuM;2;eka}	vaXa{puM;2;eka}	karma,3.1	karma,3.1	1	05	049_2	safkReparAmAyaNam	bAlakANda	sarga-1
3.1	SruwvA	3.1	SruwvA	Sru1{avya;kwvA;BvAxiH}	Sru1{avya;kwvA;BvAxiH}	pUrvakAlaH,5.2	pUrvakAlaH,5.2	1	05	049_2	safkReparAmAyaNam	bAlakANda	sarga-1
4.1	rAvaNaH	4.1	rAvaNaH	rAvaNa{puM;1;eka}	rAvaNa{puM;1;eka}	karwA,5.2;karwA,3.1	karwA,5.2#karwA,3.1	1	05	049_2	safkReparAmAyaNam	bAlakANda	sarga-1
5.1	kroXa-	5.1	kroXa-mUrCiwaH	kroXa	kroXa	wqwIyA-wawpuruRaH,5.2	wqwIyA-wawpuruRaH,5.2	1	05	049_2	safkReparAmAyaNam	bAlakANda	sarga-1
5.2	mUrCiwaH	5.2	--	mUrCiwa{puM;1;eka(murC1;kwa;BvAxiH)}	mUrCiwa{puM;1;eka(murC1;kwa;BvAxiH)}	aBihiwa_karwA,4.1	-#aBihiwa_karwA,4.1	1	05	049_2	safkReparAmAyaNam	bAlakANda	sarga-1
6.1	.	6.1	.	-	-	-	-	1	05	049_2	safkReparAmAyaNam	bAlakANda	sarga-1
1.1	sahAyam	4.1	sahAyaM	sahAya{puM;2;eka}	sahAya{puM;2;eka}	karma,2.1	muKyakarma,2.1#gONakarma,2.1#karma,2.1	1	05	050	safkReparAmAyaNam	bAlakANda	sarga-1
2.1	varayAmAsa	5.1	varayAmAsa	vq2{karwari;lit;pra;eka;parasmEpaxI;axAxiH}	vq2{karwari;lit;pra;eka;parasmEpaxI;axAxiH}	aBihiwa_karwA	-#aBihiwa_karwA	1	05	050	safkReparAmAyaNam	bAlakANda	sarga-1
3.1	mArIcam	1.1	mArIcaM	mArIca{puM;2;eka}	mArIca{puM;2;eka}	saFjFA,5.1	saFjFA,5.1#muKyakarma,2.1#gONakarma,2.1	1	05	050	safkReparAmAyaNam	bAlakANda	sarga-1
4.1	nAma	2.1	nAma	nAma{avya}	nAma{avya}	saFjFA_xyowakaH,3.1	saFjFA_xyowakaH,3.1	1	05	050	safkReparAmAyaNam	bAlakANda	sarga-1
5.1	rAkRasam	3.1	rAkRasam	rAkRasa{puM;2;eka}	rAkRasa{puM;2;eka}	karma,2.1	muKyakarma,2.1#gONakarma,2.1#karma,2.1	1	05	050	safkReparAmAyaNam	bAlakANda	sarga-1
6.1	.	6.1	.	-	-	-	-	1	05	050	safkReparAmAyaNam	bAlakANda	sarga-1
1.1	vAryamANaH	5.1	vAryamANaH	vAryamANa{puM;1;eka(vq1;Nic;SAnac_lat;karmaNi}	vAryamANa{puM;1;eka(vq1;Nic;SAnac_lat;karmaNi}	karwA,6.1	karwA,6.1	2	05	050	safkReparAmAyaNam	bAlakANda	sarga-1
2.1	su-	4.1	su-bahuSaH	su	su	avyayIBAvaH,2.2	avyayIBAvaH,2.2	2	05	050	safkReparAmAyaNam	bAlakANda	sarga-1
2.2	bahuSaH	4.2	--	bahuSaH{avya}	bahuSaH{avya}	kriyAviSeRaNam,1.1	kriyAviSeRaNam,1.1	2	05	050	safkReparAmAyaNam	bAlakANda	sarga-1
3.1	mArIcena	1.1	mArIcena	mArIca{puM;3;eka}	mArIca{puM;3;eka}	prayojakakarwA,1.1	hewuH,6.1#prayojakakarwA,1.1	2	05	050	safkReparAmAyaNam	bAlakANda	sarga-1
4.1	saH	2.1	saH	wax{sarvanAma;puM;1;eka}	wax{sarvanAma;puM;1;eka}	viSeRaNam,5.1	viSeRaNam,5.1#karwA_be_verbs,6.1	2	05	050	safkReparAmAyaNam	bAlakANda	sarga-1
5.1	rAvaNaH	3.1	rAvaNaH	rAvaNa{puM;1;eka}	rAvaNa{puM;1;eka}	prayojyakarwA,1.1	viXeya_viSeRaNam,4.1#karwA_be_verbs,6.1#prayojyakarwA,1.1	2	05	050	safkReparAmAyaNam	bAlakANda	sarga-1
6.1	(AsIw)	6.1	(AsIw)	as2{karwari;laf;pra;eka;parasmEpaxI;axAxiH}	as2{karwari;laf;pra;eka;parasmEpaxI;axAxiH}	aBihiwa_karwA,1.1	-#aBihiwa_karwA,1.1	2	05	050	safkReparAmAyaNam	bAlakANda	sarga-1
7.1	.	7.1	.	-	-	-	-	2	05	050	safkReparAmAyaNam	bAlakANda	sarga-1
1.1	na	6.1	na	na{avya}	na{avya}	prawiReXaH,4.1	prawiReXaH,6.1#prawiReXaH,4.1	1	06	051_1	safkReparAmAyaNam	bAlakANda	sarga-1
2.1	viroXaH	5.1	viroXaH	viroXa{puM;1;eka}/viroXa{puM;1;eka(vi_ruX1;GaF;ruXAxiH)}	viroXa{puM;1;eka}	karwA,4.1	karwA,4.1	1	06	051_1	safkReparAmAyaNam	bAlakANda	sarga-1
3.1	balavawA	2.1	balavawA	bala{mawup;puM;3;eka}/bala{mawup;napuM;3;eka}	bala{mawup;puM;3;eka}	viSeRaNam,6.1	hewuH,6.1#hewuH,2.1#viSeRaNam,6.1	1	06	051_1	safkReparAmAyaNam	bAlakANda	sarga-1
4.1	kRamaH	7.1	kRamaH	kRama{puM;1;eka(kRam1;ac;BvAxiH)}	kRama{puM;1;eka(kRam1;ac;BvAxiH)}	aBihiwa_karwA	-#aBihiwa_karwA	1	06	051_1	safkReparAmAyaNam	bAlakANda	sarga-1
5.1	rAvaNa	1.1	rAvaNa	rAvaNa{puM;8;eka}	rAvaNa{puM;8;eka}	samboXyaH,4.1	samboXyaH,4.1	1	06	051_1	safkReparAmAyaNam	bAlakANda	sarga-1
6.1	wena	3.1	wena	wax{sarvanAma;puM;3;eka}/wax{sarvanAma;napuM;3;eka}/wan1{karwari;lit;ma;bahu;parasmEpaxI;wanAxiH}	wax{sarvanAma;puM;3;eka}	sahArWaH,2.1	karaNam_vIpsA,7.1#hewuH,2.1#sahArWaH,2.1	1	06	051_1	safkReparAmAyaNam	bAlakANda	sarga-1
7.1	we	4.1	we	wax{sarvanAma;puM;1;bahu}/wax{sarvanAma;napuM;1;xvi}/wax{sarvanAma;napuM;2;xvi}/wax{sarvanAma;swrI;1;xvi}/wax{sarvanAma;swrI;2;xvi}/yuRmax{sarvanAma;6;eka}/yuRmax{sarvanAma;4;eka}	yuRmax{sarvanAma;6;eka}	RaRTIsambanXaH,2.1	prayojanam1,6.1#prayojanam1,2.1#RaRTIsambanXaH,5.1#RaRTIsambanXaH,4.1#RaRTIsambanXaH,3.1#RaRTIsambanXaH,2.1#karma,6.1	1	06	051_1	safkReparAmAyaNam	bAlakANda	sarga-1
8.1	.	8.1	.	-	-	-	-	1	06	051_1	safkReparAmAyaNam	bAlakANda	sarga-1
1.1	an-	7.1	an-Axqwya	an	an	naF-wawpuruRaH,1.2	naF-wawpuruRaH,1.2	1	06	051_2-52_1	safkReparAmAyaNam	bAlakANda	sarga-1
1.2	Axqwya	7.2	--	A-xq1{avya;lyap;wuxAxiH}	A-xq1{avya;lyap;wuxAxiH}	pUrvakAlaH,7.1	pUrvakAlaH,7.1	1	06	051_2-52_1	safkReparAmAyaNam	bAlakANda	sarga-1
10.1	ASrama-	10.1	ASrama-paxaM	ASrama	ASrama	karmaXArayaH,10.2	karmaXArayaH,10.2	1	06	051_2-52_1	safkReparAmAyaNam	bAlakANda	sarga-1
10.2	paxam	10.2	--	pax{puM;2;eka}/paxa{napuM;1;eka}/paxa{napuM;2;eka}/paxa{puM;2;eka}	paxa{napuM;2;eka}	karma,7.1	karma,7.1#viSeRaNam,4.1#viSeRaNam,3.1#karwA,7.1	1	06	051_2-52_1	safkReparAmAyaNam	bAlakANda	sarga-1
11.1	waxA	1.1	waxA	waxA{avya}	waxA{avya}	kAlAXikaraNam,7.1	kAlAXikaraNam,7.1	1	06	051_2-52_1	safkReparAmAyaNam	bAlakANda	sarga-1
12.1	.	12.1	.	-	-	-	-	1	06	051_2-52_1	safkReparAmAyaNam	bAlakANda	sarga-1
2.1	wu	8.1	wu	wu{avya}	wu{avya}	sambanXaH,1.2	sambanXaH,1.2	1	06	051_2-52_1	safkReparAmAyaNam	bAlakANda	sarga-1
3.1	waw	5.1	waw	wax{sarvanAma;napuM;1;eka}/wax{sarvanAma;napuM;2;eka}	wax{sarvanAma;napuM;2;eka}	viSeRaNam,4.1	viSeRaNam,10.2#viSeRaNam,4.1#karma,7.1#karwA,7.1	1	06	051_2-52_1	safkReparAmAyaNam	bAlakANda	sarga-1
4.1	vAkyam	6.1	vAkyaM	vAkya{napuM;1;eka}/vAkya{napuM;2;eka}	vAkya{napuM;2;eka}	karma,1.2	karma,7.1#karwA,7.1#karma,1.2	1	06	051_2-52_1	safkReparAmAyaNam	bAlakANda	sarga-1
5.1	rAvaNaH	4.1	rAvaNaH	rAvaNa{puM;1;eka}	rAvaNa{puM;1;eka}	karwA,7.1;karwA,1.2	karwA,7.1#karwA,1.2	1	06	051_2-52_1	safkReparAmAyaNam	bAlakANda	sarga-1
6.1	kAla-	2.1	kAla-coxiwaH	kAla	kAla	wqwIyA-wawpuruRaH,6.2	wqwIyA-wawpuruRaH,6.2	1	06	051_2-52_1	safkReparAmAyaNam	bAlakANda	sarga-1
6.2	coxiwaH	2.2	--	coxiwa{puM;1;eka(cux1;kwa;curAxiH)}	coxiwa{puM;1;eka(cux1;kwa;curAxiH)}	viSeRaNam,5.1	viSeRaNam,8.2#viSeRaNam,5.1#karwA,7.1	1	06	051_2-52_1	safkReparAmAyaNam	bAlakANda	sarga-1
7.1	jagAma	11.1	jagAma	gam1{karwari;lit;pra;eka;parasmEpaxI;BvAxiH}/gam1{karwari;lit;u;eka;parasmEpaxI;BvAxiH}	gam1{karwari;lit;pra;eka;parasmEpaxI;BvAxiH}	aBihiwa_karwA,5.1;sakarmaka	-#aBihiwa_karwA,5.1;sakarmaka	1	06	051_2-52_1	safkReparAmAyaNam	bAlakANda	sarga-1
8.1	saha-	3.1	saha-mArIcaH	saha	saha	sahapUrvapaxa-vyaXikaraNa-bahuvrIhiH,8.2	sahapUrvapaxa-vyaXikaraNa-bahuvrIhiH,8.2	1	06	051_2-52_1	safkReparAmAyaNam	bAlakANda	sarga-1
8.2	mArIcaH	3.2	--	mArIca{puM;1;eka}	mArIca{puM;1;eka}	viSeRaNam,5.1	viSeRaNam,6.2#viSeRaNam,5.1#karwA,7.1	1	06	051_2-52_1	safkReparAmAyaNam	bAlakANda	sarga-1
9.1	wasya	9.1	wasya	wax{sarvanAma;napuM;6;eka}/wax{sarvanAma;puM;6;eka}	wax{sarvanAma;napuM;6;eka}	RaRTIsambanXaH,10.2	RaRTIsambanXaH,10.2#RaRTIsambanXaH,8.2#RaRTIsambanXaH,5.1#RaRTIsambanXaH,4.1	1	06	051_2-52_1	safkReparAmAyaNam	bAlakANda	sarga-1
1.1	wena	1.1	wena	wax{sarvanAma;puM;3;eka}/wax{sarvanAma;napuM;3;eka}/wan1{karwari;lit;ma;bahu;parasmEpaxI;wanAxiH}	wax{sarvanAma;puM;3;eka}	viSeRaNam,2.1	prayojakakarwqrahiwaprajyakarwA,5.1#hewuH,5.1#viSeRaNam,2.1	1	06	052_2-53_1	safkReparAmAyaNam	bAlakANda	sarga-1
10.1	BAryAm	7.1	--	BAryA{swrI;2;eka}	BAryA{swrI;2;eka}	karma,11.1	muKyakarma,11.1#gONakarma,11.1#karma,11.1	1	06	052_2-53_1	safkReparAmAyaNam	bAlakANda	sarga-1
11.1	jahAra	6.1	--	hq1{karwari;lit;pra;eka;parasmEpaxI;BvAxiH}/hq1{karwari;lit;u;eka;parasmEpaxI;BvAxiH}/hq2{karwari;lit;pra;eka;parasmEpaxI;juhowyAxiH}/hq2{karwari;lit;u;eka;parasmEpaxI;juhowyAxiH}	hq2{karwari;lit;pra;eka;parasmEpaxI;juhowyAxiH}	aBihiwa_karwA	-#aBihiwa_karwA	1	06	052_2-53_1	safkReparAmAyaNam	bAlakANda	sarga-1
12.1	.	12.1	-	-	-	-	-	1	06	052_2-53_1	safkReparAmAyaNam	bAlakANda	sarga-1
2.1	mAyAvinA	2.1	mAyAvinA	mAyAvin{puM;3;eka}	mAyAvin{puM;3;eka}	prayojakakarwqrahiwaprayojyakarwA,5.1	prayojakakarwqrahiwaprajyakarwA,5.1#hewuH,5.1#prayojakakarwqrahiwaprayojyakarwA,5.1	1	06	052_2-53_1	safkReparAmAyaNam	bAlakANda	sarga-1
3.1	nqpa-	5.1	nqpa-AwmajO	nqpa	nqpa	RaRTI-wawpuruRaH,3.2	RaRTI-wawpuruRaH,3.2	1	06	052_2-53_1	safkReparAmAyaNam	bAlakANda	sarga-1
3.2	Awma-	5.2	--	Awma-	Awma-	upapaxa-wawpuruRaH,3.3	upapaxa-wawpuruRaH,3.3	1	06	052_2-53_1	safkReparAmAyaNam	bAlakANda	sarga-1
3.3	jO	5.3	--	ja{puM;1;xvi}/ja{puM;2;xvi}/ja{puM;8;xvi}	ja{puM;2;xvi}	karma,5.1	muKyakarma,11.1#muKyakarma,5.1#gONakarma,11.1#gONakarma,5.1#karma,5.1	1	06	052_2-53_1	safkReparAmAyaNam	bAlakANda	sarga-1
4.1	xUram	3.1	xUram	xUra{puM;2;eka}/xUra{napuM;1;eka}/xUra{napuM;2;eka}	xUra{napuM;2;eka}	karma,5.1	xeSAXikaraNam_upa,5.1#muKyakarma,11.1#muKyakarma,5.1#gONakarma,5.1#karwA,11.1#viSeRaNam,7.1#viSeRaNam,6.1#gONakarma,11.1#karma,5.1	1	06	052_2-53_1	safkReparAmAyaNam	bAlakANda	sarga-1
5.1	apavAhya	4.1	apavAhya	apa_vah1{Nijanwa;avya;lyap;BvAxiH}	apa_vah1{Nijanwa;avya;lyap;BvAxiH}	pUrvakAlaH,11.1	pUrvakAlaH,11.1	1	06	052_2-53_1	safkReparAmAyaNam	bAlakANda	sarga-1
6.1	gqXram	9.1	--	gqXra{puM;2;eka}	gqXra{puM;2;eka}	viSeRaNam,7.1	viSeRaNam,7.1#muKyakarma,11.1#karma,8.1#gONakarma,11.1	1	06	052_2-53_1	safkReparAmAyaNam	bAlakANda	sarga-1
7.1	jatAyuRam	11.1	--	jatAyus{puM;2;eka}	jatAyus{puM;2;eka}	karma,8.1	muKyakarma,11.1#karma,8.1#gONakarma,11.1	1	06	052_2-53_1	safkReparAmAyaNam	bAlakANda	sarga-1
8.1	hawvA	10.1	--	han1{avya;kwvA;axAxiH}	han1{avya;kwvA;axAxiH}	pUrvakAlaH,11.1	pUrvakAlaH,11.1	1	06	052_2-53_1	safkReparAmAyaNam	bAlakANda	sarga-1
9.1	rAmasya	8.1	--	rAma{puM;6;eka}	rAma{puM;6;eka}	RaRTIsambanXaH,10.1	RaRTIsambanXaH,10.1	1	06	052_2-53_1	safkReparAmAyaNam	bAlakANda	sarga-1
1.1	gqXram	1.1	gqXraM	gqXra{puM;2;eka}	gqXra{puM;2;eka}	karma,3.1	viSeRaNam,3.1#muKyakarma,5.1#karma,11.1#karma,6.1#karma,4.1#karma,3.1	1	06	053_2-54_1	safkReparAmAyaNam	bAlakANda	sarga-1
10.1	Soka-	9.1	Soka-saMwapwaH	Soka	Soka	wqwIyA-wawpuruRaH,10.2	wqwIyA-wawpuruRaH,10.2	1	06	053_2-54_1	safkReparAmAyaNam	bAlakANda	sarga-1
10.2	saMwapwaH	9.2	--	sanwapwa{puM;1;eka}	sanwapwa{puM;1;eka}	viSeRaNam,9.1	viSeRaNam,12.2#viSeRaNam,9.1#karwA,11.1	1	06	053_2-54_1	safkReparAmAyaNam	bAlakANda	sarga-1
11.1	vilalApa	12.1	vilalApa	vi_lap1{karwari;lit;pra;eka;parasmEpaxI;BvAxiH}/vi_lap1{karwari{lit;u;eka;parasmEpaxI;BvAxiH}	vi_lap1{karwari;lit;pra;eka;parasmEpaxI;BvAxiH}	aBihiwa_karwA,9.1;sakarmaka	-#aBihiwa_karwA,9.1;sakarmaka	1	06	053_2-54_1	safkReparAmAyaNam	bAlakANda	sarga-1
12.1	Akula-	10.1	Akula-inxriyaH	Akula	Akula	RaRTI-bahuvrIhiH,12.2	RaRTI-bahuvrIhiH,12.2	1	06	053_2-54_1	safkReparAmAyaNam	bAlakANda	sarga-1
12.2	inxriyaH	10.2	--	inxriya{puM;1;eka}	inxriya{puM;1;eka}	viSeRaNam,9.1	viSeRaNam,10.2#viSeRaNam,9.1#karwA,11.1	1	06	053_2-54_1	safkReparAmAyaNam	bAlakANda	sarga-1
13.1	.	13.1	.	-	-	-	-	1	06	053_2-54_1	safkReparAmAyaNam	bAlakANda	sarga-1
2.1	ca	2.1	ca	ca{avya}	ca{avya}	samuccaya_xyowakaH,1.1	sup_samuccaya_xyowakaH,1.1#sambanXaH,1.1#samuccaya_xyowakaH,4.1	1	06	053_2-54_1	safkReparAmAyaNam	bAlakANda	sarga-1
3.1	nihawam	3.1	nihawaM	ni_han1{karwari;lot;ma;xvi;parasmEpaxI;axAxiH}/nihawa{puM;2;eka(ni_han1;kwa;axAxiH)}/nihawa{napuM;1;eka(ni_han1;kwa;axAxiH)}/nihawa{napuM;2;eka(ni_han1;kwa;axAxiH)}	nihawa{puM;2;eka(ni_han1;kwa;axAxiH)}	karma,4.1	muKyakarma,5.1#karma,11.1#karma,6.1#karma,4.1#karwA,11.1#viSeRaNam,1.1	1	06	053_2-54_1	safkReparAmAyaNam	bAlakANda	sarga-1
4.1	xqRtvA	4.1	xqRtvA	xqS1{avya;kwvA;BvAxiH}	xqS1{avya;kwvA;BvAxiH}	samucciwaH,6.1	sup_samucciwaH,6.1#pUrvakAlaH,11.1#pUrvakAlaH,3.1	1	06	053_2-54_1	safkReparAmAyaNam	bAlakANda	sarga-1
5.1	hqwAm	6.1	hqwAM	hqwA{swrI;2;eka(hq1;kwa;BvAxiH)}/hqwA{swrI;2;eka(hq2;kwa;juhowyAxiH)}	hqwA{swrI;2;eka(hq1;kwa;BvAxiH)}	karma,6.1	viSeRaNam,8.1#karma,11.1#karma,6.1#karma,4.1#karma,3.1	1	06	053_2-54_1	safkReparAmAyaNam	bAlakANda	sarga-1
6.1	SruwvA	7.1	SruwvA	Sru1{avya;kwvA;BvAxiH}	Sru1{avya;kwvA;BvAxiH}	pUrvakAlaH,11.1	pUrvakAlaH,11.1#pUrvakAlaH,3.1	1	06	053_2-54_1	safkReparAmAyaNam	bAlakANda	sarga-1
7.1	ca	8.1	ca	ca{avya}	ca{avya}	samuccaya_xyowakaH,6.1	sup_samuccaya_xyowakaH,6.1#sambanXaH,6.1	1	06	053_2-54_1	safkReparAmAyaNam	bAlakANda	sarga-1
8.1	mEWilIm	5.1	mEWilIm	mEWilI{swrI;2;eka}	mEWilI{swrI;2;eka}	karma,5.1	sup_samucciwaH,1.1#muKyakarma,5.1#karma,11.1#karma,6.1#karma,4.1#karma,3.1#karma,5.1	1	06	053_2-54_1	safkReparAmAyaNam	bAlakANda	sarga-1
9.1	rAGavaH	11.1	rAGavaH	rAGava{puM;1;eka}	rAGava{puM;1;eka}	karwA,11.1;karwA,6.1;karwA,4.1	karwA,11.1#karwA,6.1#karwA,4.1	1	06	053_2-54_1	safkReparAmAyaNam	bAlakANda	sarga-1
1.1	wawaH	1.1	-	wawaH{avya}	wawaH{avya}	sambanXaH,12.1	sambanXaH,12.1	1	06	054_2-55	safkReparAmAyaNam	bAlakANda	sarga-1
10.1	sIwAm	9.1	sIwAM	sIwA{swrI;2;eka}	sIwA{swrI;2;eka}	karma,8.1	karma,12.1#karma,8.1#karma,6.1	1	06	054_2-55	safkReparAmAyaNam	bAlakANda	sarga-1
11.1	rAkRasam	16.1	rAkRasaM	rAkRasa{puM;2;eka}	rAkRasa{puM;2;eka}	karma,12.1	karma,12.1#karma,8.1#karma,6.1	1	06	054_2-55	safkReparAmAyaNam	bAlakANda	sarga-1
12.1	saMxaxarSa	17.1	saMxaxarSa	sam_xqS1{karwari;lit;pra;eka;parasmEpaxI;BvAxiH}/sam_xqS1{karwari{lit;u;eka;parasmEpaxI;BvAxiH}	sam_xqS1{karwari;lit;pra;eka;parasmEpaxI;BvAxiH}	aBihiwa_karwA,8.1;sakarmaka	-	1	06	054_2-55	safkReparAmAyaNam	bAlakANda	sarga-1
13.1	ha	18.1	ha	ha{avya}	ha{avya}	sambanXaH,12.1	sambanXaH,12.1	1	06	054_2-55	safkReparAmAyaNam	bAlakANda	sarga-1
14.1	kabanXam	14.1	kabanXaM	kabanXa{puM;2;eka}	kabanXa{puM;2;eka}	saFjFA,11.1	saFjFA,11.1#karma,12.1#karma,8.1#karma,6.1	1	06	054_2-55	safkReparAmAyaNam	bAlakANda	sarga-1
15.1	nAma	15.1	nAma	nAma{avya}	nAma{avya}	saFjFA_xyowakaH,14.1	saFjFA_xyowakaH,14.1	1	06	054_2-55	safkReparAmAyaNam	bAlakANda	sarga-1
16.1	rUpeNa	11.1	rUpeNa	rUpa{napuM;3;eka}	rUpa{napuM;3;eka}	afgavikAraH,17.1	karaNam,6.1#hewuH,12.1#hewuH,8.1#hewuH,6.1#afgavikAraH,17.1	1	06	054_2-55	safkReparAmAyaNam	bAlakANda	sarga-1
17.1	vikqwam	12.1	vikqwaM	vikqwa{puM;2;eka(vi_kq3;kwa;wanAxiH)}/vikqwa{napuM;1;eka(vi_kq3;kwa;wanAxiH)}/vikqwa{napuM;2;eka(vi_kq3;kwa;wanAxiH)}/vikqwa{puM;2;eka(vi_kq2;kwa;svAxiH)}/vikqwa{napuM;1;eka(vi_kq2;kwa;svAxiH)}/vikqwa{napuM;2;eka(vi_kq2;kwa;svAxiH)}	vikqwa{puM;2;eka(vi_kq3;kwa;wanAxiH)}	viSeRaNam,11.1	viSeRaNam,18.2#karma,12.1#karma,8.1#karma,6.1#viSeRaNam,14.1#viSeRaNam,11.1#viSeRaNam,7.1#viSeRaNam,5.1	1	06	054_2-55	safkReparAmAyaNam	bAlakANda	sarga-1
18.1	Gora-	13.1	Gora-xarSanam	Gora	Gora	RaRTI-bahuvrIhiH,18.2	RaRTI-bahuvrIhiH,18.2	1	06	054_2-55	safkReparAmAyaNam	bAlakANda	sarga-1
18.2	xarSanam	13.2	--	xarSana{puM;2;eka}/xarSana{napuM;1;eka}/xarSana{napuM;2;eka}	xarSana{puM;2;eka}	viSeRaNam,11.1	viSeRaNam,17.1#karma,12.1#karma,8.1#karma,6.1#viSeRaNam,14.1#viSeRaNam,11.1#viSeRaNam,7.1#viSeRaNam,5.1	1	06	054_2-55	safkReparAmAyaNam	bAlakANda	sarga-1
19.1	.	19.1	.	-	-	-	-	1	06	054_2-55	safkReparAmAyaNam	bAlakANda	sarga-1
2.1	wena	2.1	wena	wax{sarvanAma;puM;3;eka}/wax{sarvanAma;napuM;3;eka}/wan1{karwari;lit;ma;bahu;parasmEpaxI;wanAxiH}	wax{sarvanAma;puM;3;eka}	viSeRaNam,4.1	viSeRaNam,16.1#karwA,17.1#karaNam,6.1#hewuH,17.1#hewuH,12.1#hewuH,8.1#hewuH,6.1#viSeRaNam,4.1	1	06	054_2-55	safkReparAmAyaNam	bAlakANda	sarga-1
