anvaya_no	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	sentno	chaptno	slokano	book	part1	part2
16.1	svam	-	svam	sva{puM;2;eka}/sva{napuM;1;eka}/sva{napuM;2;eka}/sva{sarvanAma;puM;2;eka}/sva{sarvanAma;napuM;1;eka}/sva{sarvanAma;napuM;2;eka}	sva{puM;2;eka}	karma,14.1	viSeRaNam,18.1#viSeRaNam,14.1#karma,15.1#karma,12.1#karwA,15.1	1	05	023	mahABArawam	mOsalaparvaH	-
17.1	mahaw-	-	mahaw-AwmA	mahaw	mahaw	samAsaH,17.2	samAsaH,17.2	1	05	023	mahABArawam	mOsalaparvaH	-
17.2	AwmA	-	--	Awman{puM;1;eka}	Awman{puM;1;eka}	viSeRaNam,5.1	viSeRaNam,10.2#viSeRaNam,8.1#viSeRaNam,6.1#viSeRaNam,5.1#viSeRaNam,3.1#viSeRaNam,2.1#karwA,15.1	1	05	023	mahABArawam	mOsalaparvaH	-
18.1	aprameyam	-	aprameyam	aprameya{puM;2;eka}/aprameya{napuM;1;eka}/aprameya{napuM;2;eka}	aprameya{puM;2;eka}	viSeRaNam,14.1	karma,15.1#karma,12.1#karwA,15.1	1	05	023	mahABArawam	mOsalaparvaH	-
19.1	.	-	.	-	-	-	-	1	05	023	mahABArawam	mOsalaparvaH	-
2.1	rAjan	-	rAjan	rAjan{puM;8;eka}/rAjaw{puM;1;eka(rAj1;Sawq_lat;BvAxiH)}	rAjan{puM;8;eka}	samboXyaH,15.1	varwamAnasamAnakAlaH,15.1#varwamAnasamAnakAlaH,8.1#sup_samucciwaH,8.1#sup_samucciwaH,6.1#samboXyaH,15.1#samboXyaH,8.1	1	05	023	mahABArawam	mOsalaparvaH	-
3.1	BagavAn	-	BagavAn	Bagavaw{puM;1;eka}/Baga{mawup;puM;1;eka}	Bagavaw{puM;1;eka}	viSeRaNam,5.1	viSeRaNam,17.2#viSeRaNam,10.2#viSeRaNam,8.1#viSeRaNam,6.1#viSeRaNam,5.1#viSeRaNam,2.1#sup_samucciwaH,8.1#sup_samucciwaH,6.1	1	05	023	mahABArawam	mOsalaparvaH	-
4.1	ugra-	-	ugra-wejA	ugra	ugra	samAsaH,4.2	-	1	05	023	mahABArawam	mOsalaparvaH	-
4.2	wejAH	-	--	-	-	viSeRaNam,5.1	-	1	05	023	mahABArawam	mOsalaparvaH	-
5.1	nArAyaNaH	-	nArAyaNaH	nArAyaNa{puM;1;eka}	nArAyaNa{puM;1;eka}	karwA,15.1	sup_samucciwaH,8.1#sup_samucciwaH,6.1	1	05	023	mahABArawam	mOsalaparvaH	-
6.1	praBavaH	-	praBavaH	praBu{puM;1;bahu}/praBava{puM;1;eka}	praBu{puM;1;bahu}	viSeRaNam,5.1	viSeRaNam,17.2#viSeRaNam,10.2#viSeRaNam,8.1#viSeRaNam,5.1#viSeRaNam,3.1#viSeRaNam,2.1#sup_samucciwaH,8.1	1	05	023	mahABArawam	mOsalaparvaH	-
7.1	ca	-	ca	ca{avya}	ca{avya}	sambanXaH,6.1	sup_samuccaya_xyowakaH,6.1#sambanXaH,6.1	1	05	023	mahABArawam	mOsalaparvaH	-
8.1	avyayaH	-	avyayaH	avyaya{puM;1;eka}/vye1{karwari;laf;ma;eka;parasmEpaxI;BvAxiH}	avyaya{puM;1;eka}	viSeRaNam,5.1	viSeRaNam,17.2#viSeRaNam,10.2#viSeRaNam,6.1#viSeRaNam,5.1#viSeRaNam,3.1#viSeRaNam,2.1#karwA,15.1	1	05	023	mahABArawam	mOsalaparvaH	-
9.1	ca	-	ca	ca{avya}	ca{avya}	sambanXaH,8.1	sup_samuccaya_xyowakaH,8.1#sambanXaH,8.1	1	05	023	mahABArawam	mOsalaparvaH	-
1.1	wawaH	-	wawaH	wawaH{avya}	wawaH{avya}	sambanXaH,19.1	sup_samucciwaH,4.1#sambanXaH,7.1#kArya_xyowakaH,7.1	1	05	024	mahABArawam	mOsalaparvaH	-
10.1	rAjan	-	rAjan	rAjan{puM;8;eka}/rAjaw{puM;1;eka(rAj1;Sawq_lat;BvAxiH)}	rAjan{puM;8;eka}	samboXyaH,19.1	varwamAnasamAnakAlaH,7.1#gawikarwA,7.1#samboXyaH,7.1	1	05	024	mahABArawam	mOsalaparvaH	-
11.1	ganXarva-	-	ganXarva-agryEH	ganXarva	ganXarva	samAsaH,11.2	samAsaH,11.2	1	05	024	mahABArawam	mOsalaparvaH	-
11.2	agryEH	-	--	agrya{puM;3;bahu}/agrya{napuM;3;bahu}	agrya{puM;3;bahu}	samucciwaH,17.1	viSeRaNam,14.1#sahArWaH,7.1#karwA,14.1#karaNam,18.1#hewuH,18.1#hewuH,14.1#hewuH,10.1#hewuH,7.1#viSeRaNam,3.1#viSeRaNam,2.1	1	05	024	mahABArawam	mOsalaparvaH	-
12.1	apsaroBiH	-	apsaroBiH	apsaras{swrI;3;bahu}	apsaras{swrI;3;bahu}	samucciwaH,17.1	sahArWaH,7.1#karwA,14.1#karaNam,18.1#hewuH,18.1#hewuH,14.1#hewuH,10.1#hewuH,7.1	1	05	024	mahABArawam	mOsalaparvaH	-
13.1	varABiH	-	varABiH	varA{swrI;3;bahu}	varA{swrI;3;bahu}	samucciwaH,17.1	sahArWaH,7.1#karwA,14.1#karaNam,18.1#hewuH,18.1#hewuH,14.1#hewuH,10.1#hewuH,7.1	1	05	024	mahABArawam	mOsalaparvaH	-
14.1	sixXEH	-	sixXEH	sixXa{puM;3;bahu(RiX2;kwa;BvAxiH)}/sixXa{napuM;3;bahu(RiX2;kwa;BvAxiH)}/sixXa{puM;3;bahu(RiX3;kwa;xivAxiH)}/sixXa{napuM;3;bahu(RiX3;kwa;xivAxiH)}	sixXa{puM;3;bahu(RiX2;kwa;BvAxiH)}	samucciwaH,17.1	sahArWaH,7.1#karaNam,18.1#hewuH,18.1#hewuH,10.1#hewuH,7.1	1	05	024	mahABArawam	mOsalaparvaH	-
15.1	sAXyEH	-	sAXyEH	-	-	samucciwaH,17.1	-	1	05	024	mahABArawam	mOsalaparvaH	-
16.1	ca	-	ca	ca{avya}	ca{avya}	sambanXaH,15.1	-	1	05	024	mahABArawam	mOsalaparvaH	-
17.1	AnawEH	-	AnawEH	-	-	karwA,18.1	-	1	05	024	mahABArawam	mOsalaparvaH	-
18.1	pUjyamAnaH	-	pUjyamAnaH	pUjyamAna{puM;1;eka(pUj1;SAnac_lat;karmaNi;curAxiH)}	pUjyamAna{puM;1;eka(pUj1;SAnac_lat;karmaNi;curAxiH)}	viXeya_viSeRaNam,6.1	varwamAnasamAnakAlaH,7.1	1	05	024	mahABArawam	mOsalaparvaH	-
19.1	(AsIw)	-	AsIw	as2{karwari;laf;pra;eka;parasmEpaxI;axAxiH}	as2{karwari;laf;pra;eka;parasmEpaxI;axAxiH}	aBihiwa_karwA,6.1,akarmaka	-	1	05	024	mahABArawam	mOsalaparvaH	-
2.1	xevEH	-	xevEH	xeva{puM;3;bahu}	xeva{puM;3;bahu}	samucciwaH,17.1	sup_samucciwaH,3.1#sahArWaH,7.1#karaNam,18.1#hewuH,18.1#hewuH,14.1#hewuH,10.1#hewuH,7.1	1	05	024	mahABArawam	mOsalaparvaH	-
20.1	.	-	.	-	-	-	-	1	05	024	mahABArawam	mOsalaparvaH	-
3.1	qRiBiH	-	qRiBiH	qRi{puM;3;bahu}	qRi{puM;3;bahu}	samucciwaH,17.1	sahArWaH,7.1#hewuH,18.1#hewuH,14.1#hewuH,10.1#hewuH,7.1	1	05	024	mahABArawam	mOsalaparvaH	-
4.1	ca	-	ca	ca{avya}	ca{avya}	sambanXaH,19.1	sup_samuccaya_xyowakaH,3.1#sambanXaH,3.1	1	05	024	mahABArawam	mOsalaparvaH	-
5.1	api	-	api	api{avya}	api{avya}	sambanXaH,4.1	sup_samuccaya_xyowakaH,4.1#sambanXaH,4.1	1	05	024	mahABArawam	mOsalaparvaH	-
6.1	kqRNaH	-	kqRNaH	kqRNa{puM;1;eka}	kqRNa{puM;1;eka}	karwA,19.1	viSeRaNam,18.1#viSeRaNam,10.1#viSeRaNam,7.1#gawikarwA,7.1	1	05	024	mahABArawam	mOsalaparvaH	-
7.1	samAgawaH	-	samAgawaH	samAgawa{puM;1;eka(sam_Af_gam1;kwa;BvAxiH)}	samAgawa{puM;1;eka(sam_Af_gam1;kwa;BvAxiH)}	viSeRaNam,6.1	-	1	05	024	mahABArawam	mOsalaparvaH	-
8.1	cAraNEH	-	cAraNEH	-	-	samucciwaH,17.1	-	1	05	024	mahABArawam	mOsalaparvaH	-
9.1	cEva	-	cEva	cEva{avya}	cEva{avya}	sambanXaH,8.1	-	1	05	024	mahABArawam	mOsalaparvaH	-
1.1	we	-	we	wax{sarvanAma;puM;1;bahu}/wax{sarvanAma;napuM;1;xvi}/wax{sarvanAma;napuM;2;xvi}/wax{sarvanAma;swrI;1;xvi}/wax{sarvanAma;swrI;2;xvi}/yuRmax{sarvanAma;6;eka}/yuRmax{sarvanAma;4;eka}	wax{sarvanAma;puM;1;bahu}	viSeRaNam,3.1	prayojanam1,19.1#prayojanam1,14.1#prayojanam1,13.1#prayojanam1,5.1#RaRTIsambanXaH,18.1#RaRTIsambanXaH,15.1#RaRTIsambanXaH,10.1#RaRTIsambanXaH,9.1#RaRTIsambanXaH,7.1#RaRTIsambanXaH,5.1#RaRTIsambanXaH,3.1#sup_samucciwaH,10.1#viSeRaNam,14.1#viSeRaNam,10.1#viSeRaNam,6.2#viSeRaNam,3.1	1	05	025	mahABArawam	mOsalaparvaH	-
10.1	ganXarvAH	-	ganXarvAH	ganXarva{puM;1;bahu}/ganXarva{puM;8;bahu}	ganXarva{puM;1;bahu}	karwA,13.1	karwA,13.1	1	05	025	mahABArawam	mOsalaparvaH	-
11.1	ca	-	ca	ca{avya}	ca{avya}	sambanXaH,10.1	sup_samuccaya_xyowakaH,10.1#sambanXaH,10.1	1	05	025	mahABArawam	mOsalaparvaH	-
12.1	api	-	api	api{avya}	api{avya}	sambanXaH,11.1	sambanXaH,11.1	1	05	025	mahABArawam	mOsalaparvaH	-
13.1	upawasWuH	-	upawasWuH	upa_RWA1{karwari;lit;pra;bahu;parasmEpaxI;BvAxiH}	upa_RWA1{karwari;lit;pra;bahu;parasmEpaxI;BvAxiH}	aBihiwa_karwA,10.1;sakarmaka	-	1	05	025	mahABArawam	mOsalaparvaH	-
14.1	swuvanwaH	-	swuvanwaH	swuvaw{puM;1;bahu(Rwu1;Sawq_lat;axAxiH)}	swuvaw{puM;1;bahu(Rwu1;Sawq_lat;axAxiH)}	varwamAnasamAnakAlaH,13.1	varwamAnasamAnakAlaH,19.1#varwamAnasamAnakAlaH,13.1#karwA,13.1	1	05	025	mahABArawam	mOsalaparvaH	-
15.1	prIwyA	-	prIwyA	prIwi{swrI;3;eka}	prIwi{swrI;3;eka}	kriyAviSeRaNam,19.1	kriyAviSeRaNam,19.1#kriyAviSeRaNam,14.1#kriyAviSeRaNam,13.1#kriyAviSeRaNam,5.1#hewuH,19.1#hewuH,14.1#hewuH,13.1#hewuH,5.1	1	05	025	mahABArawam	mOsalaparvaH	-
16.1	ca	-	ca	ca{avya}	ca{avya}	sambanXaH,15.1	sup_samuccaya_xyowakaH,15.1#sambanXaH,15.1	1	05	025	mahABArawam	mOsalaparvaH	-
17.1	enam	-	enam	ixam{sarvanAma;puM;2;eka}	ixam{sarvanAma;puM;2;eka}	karma,19.1	viSeRaNam,9.1#karma,19.1#karma,14.1#karma,13.1	1	05	025	mahABArawam	mOsalaparvaH	-
18.1	puruhUwaH	-	puruhUwaH	puruhUwa{puM;1;eka}	puruhUwa{puM;1;eka}	karwA,19.1	-	1	05	025	mahABArawam	mOsalaparvaH	-
19.1	aByananxawa	-	aByananxawa	aBi_nax1{karwari;laf;ma;bahu;parasmEpaxI;BvAxiH}	aBi_nax1{karwari;laf;ma;bahu;parasmEpaxI;BvAxiH}	aBihiwa_karwA,18.1,sakarmaka	-	1	05	025	mahABArawam	mOsalaparvaH	-
2.1	vE	-	vE	vE{avya}	vE{avya}	sambanXaH,1.1	sambanXaH,1.1	1	05	025	mahABArawam	mOsalaparvaH	-
20.1	.	-	.	-	-	-	-	1	05	025	mahABArawam	mOsalaparvaH	-
3.1	xevAH	-	xevAH	xeva{puM;1;bahu}/xeva{puM;8;bahu}	xeva{puM;1;bahu}	samucciwaH,10.1	sup_samucciwaH,10.1	1	05	025	mahABArawam	mOsalaparvaH	-
4.1	prawyananxanwa	-	prawyananxanwaH	-	-	aBihiwa_karwA,3.1;sakarmaka	-	1	05	025	mahABArawam	mOsalaparvaH	-
5.1	rAjan	-	rAjan	rAjan{puM;8;eka}/rAjaw{puM;1;eka(rAj1;Sawq_lat;BvAxiH)}	rAjaw{puM;1;eka(rAj1;Sawq_lat;BvAxiH)}	samboXyaH,4.1	sup_samucciwaH,10.1#samboXyaH,19.1#samboXyaH,13.1	1	05	025	mahABArawam	mOsalaparvaH	-
6.1	muni-	-	muni-SreRTAH	muni	muni	samAsaH,6.2	samAsaH,6.2	1	05	025	mahABArawam	mOsalaparvaH	-
6.2	SreRTAH	-	--	SreRTa{puM;1;bahu}/SreRTA{swrI;1;bahu}/SreRTA{swrI;2;bahu}/SreRTa{puM;8;bahu}/SreRTA{swrI;8;bahu}	SreRTa{puM;1;bahu}	karwA,8.1	viSeRaNam,10.1#viSeRaNam,3.1#karma,13.1#sup_samucciwaH,10.1#viSeRaNam,14.1	1	05	025	mahABArawam	mOsalaparvaH	-
7.1	vAgBiH	-	vAgBiH	vAc{swrI;3;bahu}	vAc{swrI;3;bahu}	karaNam,8.1	sup_samucciwaH,15.1#hewuH,19.1#hewuH,14.1#hewuH,13.1#hewuH,5.1	1	05	025	mahABArawam	mOsalaparvaH	-
8.1	AnarcuH	-	AnarcuH	-	-	aBihiwa_karwA,6.2	-	1	05	025	mahABArawam	mOsalaparvaH	-
9.1	ISam	-	ISam	ISa{puM;2;eka}	ISa{puM;2;eka}	karma,8.1	karma,14.1#karma,13.1	1	05	025	mahABArawam	mOsalaparvaH	-
1.1	xArukaH	-	xArukaH	xAruka{puM;1;eka}	xAruka{puM;1;eka}	karwA,8.1	karwA,8.1	1	06	001	mahABArawam	mOsalaparvaH	-
10.1	vqRNIn	-	vqRNIn	vqRNi{puM;2;bahu}	vqRNi{puM;2;bahu}	muKyakarma,8.1	muKyakarma,8.1	1	06	001	mahABArawam	mOsalaparvaH	-
11.1	anya-	-	anya-anyena	anya	anya	samAsaH,11.2	samAsaH,11.2	1	06	001	mahABArawam	mOsalaparvaH	-
11.2	anyena	-	--	anya{sarvanAma;puM;3;eka}/anya{sarvanAma;napuM;3;eka}/anya{puM;3;eka}	anya{sarvanAma;puM;3;eka}	sambanXaH,12.1	sambanXaH,12.1	1	06	001	mahABArawam	mOsalaparvaH	-
12.1	upasaMhqwAn	-	upasaMhqwAn	-	-	viSeRaNam,10.1	viSeRaNam,10.1	1	06	001	mahABArawam	mOsalaparvaH	-
13.1	.	-	.	-	-	-	-	1	06	001	mahABArawam	mOsalaparvaH	-
2.1	api	-	api	api{avya}	api{avya}	sambanXaH,1.1	sambanXaH,1.1	1	06	001	mahABArawam	mOsalaparvaH	-
3.1	kurUn	-	kurUn	kuru{puM;2;bahu}	kuru{puM;2;bahu}	karma,4.1	viSeRaNam,6.1#karma,8.1#karma,4.1#awyanwasaMyoga_sambanXaH,4.1#karma,4.1	1	06	001	mahABArawam	mOsalaparvaH	-
4.1	gawvA	-	gawvA	gam1{avya;kwvA;BvAxiH}	gam1{avya;kwvA;BvAxiH}	pUrvakAlaH,5.1	pUrvakAlaH,5.1	1	06	001	mahABArawam	mOsalaparvaH	-
5.1	xqRtvA	-	xqRtvA	xqS1{avya;kwvA;BvAxiH}	xqS1{avya;kwvA;BvAxiH}	pUrvakAlaH,8.1	pUrvakAlaH,8.1	1	06	001	mahABArawam	mOsalaparvaH	-
6.1	pArWAn	-	pArWAn	pArWa{puM;2;bahu}	pArWa{puM;2;bahu}	karma,5.1;gONakarma,8.1	karma,5.1;gONakarma,8.1	1	06	001	mahABArawam	mOsalaparvaH	-
7.1	mahaw-	-	mahaw-raWAn	mahaw	mahaw	samAsaH,7.2	samAsaH,7.2	1	06	001	mahABArawam	mOsalaparvaH	-
7.2	raWAn	-	--	raWa{puM;2;bahu}	raWa{puM;2;bahu}	viSeRaNam,6.1	viSeRaNam,6.1	1	06	001	mahABArawam	mOsalaparvaH	-
8.1	AcaRta	-	AcaRta	Af_cakR1{karwari;laf;pra;eka;AwmanepaxI;axAxiH}	Af_cakR1{karwari;laf;pra;eka;AwmanepaxI;axAxiH}	aBihiwa_karwA,1.1	aBihiwa_karwA,1.1	1	06	001	mahABArawam	mOsalaparvaH	-
9.1	mOsale	-	mOsale	mOsala{puM;7;eka}/mOsala{napuM;7;eka}	mOsala{napuM;7;eka}	aXikaraNam,12.1	aXikaraNam,12.1	1	06	001	mahABArawam	mOsalaparvaH	-
-	-	-	-	-	-	-	-	1	06	002	mahABArawam	mOsalaparvaH	-
-	-	-	-	-	-	-	-	1	06	002	mahABArawam	mOsalaparvaH	-
-	-	-	-	-	-	             	-	1	06	002	mahABArawam	mOsalaparvaH	-
-	-	-	-	-	-	-	-	1	06	002	mahABArawam	mOsalaparvaH	-
-	-	-	-	-	-	-	-	1	06	002	mahABArawam	mOsalaparvaH	-
-	-	-	-	-	-	-	-	1	06	002	mahABArawam	mOsalaparvaH	-
-	-	-	-	-	-	-	-	1	06	002	mahABArawam	mOsalaparvaH	-
-	-	-	-	-	-	-	-	1	06	002	mahABArawam	mOsalaparvaH	-
1.1	SruwvA	-	SruwvA	Sru1{avya;kwvA;BvAxiH}	Sru1{avya;kwvA;BvAxiH}	pUrvakAlaH,8.1	pUrvakAlaH,8.1	1	06	002	mahABArawam	mOsalaparvaH	-
2.1	vinaRtAn	-	vinaRtAn	vinaRta{puM;2;bahu}	vinaRta{puM;2;bahu}	karma,1.1	karma,1.1	1	06	002	mahABArawam	mOsalaparvaH	-
3.1	vArRNeyAn	-	vArRNeyAn	vArRNeya{puM;2;bahu}	vArRNeya{puM;2;bahu}	viSeRaNam,2.1	viSeRaNam,2.1	1	06	002	mahABArawam	mOsalaparvaH	-
4.1	sa-	-	sa-Boja-kakura-anXakAn	sa	sa	samAsaH,4.4	samAsaH,4.4	1	06	002	mahABArawam	mOsalaparvaH	-
4.2	Boja-	-	--	Boja(Buj1;GaF;wuxAxiH)}/Boja(Buj2{GaF;ruXAxiH)	Boja(Buj1;GaF;wuxAxiH)	samAsaH,4.4	samAsaH,4.4	1	06	002	mahABArawam	mOsalaparvaH	-
4.3	kakura-	-	--	kakura	kakura	samAsaH,4.4	samAsaH,4.4	1	06	002	mahABArawam	mOsalaparvaH	-
4.4	anXakAn	-	--	anXaka{puM;2;bahu}	anXaka{puM;2;bahu}	samucciwaH,3.1	viSeRaNam,7.2#viSeRaNam,3.1#viSeRaNam,2.1#karma,1.1#samucciwaH,3.1	1	06	002	mahABArawam	mOsalaparvaH	-
5.1	pANdavAH	-	pANdavAH	pANdava{puM;1;bahu}/pANdava{puM;8;bahu}	pANdava{puM;1;bahu}	karwA,8.1	karwA,8.1	1	06	002	mahABArawam	mOsalaparvaH	-
6.1	Soka-	-	Soka-sanwapwAH	Soka	Soka	samAsaH,6.2	samAsaH,6.2	1	06	002	mahABArawam	mOsalaparvaH	-
6.2	sanwapwAH	-	--	sanwapwa{puM;1;bahu}/sanwapwA{swrI;1;bahu(sam_wap1;kwa;BvAxiH)}/sanwapwA{swrI;2;bahu(sam_wap1;kwa;BvAxiH)}/sanwapwa{puM;8;bahu}/sanwapwA{swrI;8;bahu}	sanwapwA{swrI;1;bahu(sam_wap1;kwa;BvAxiH)}	samucciwaH,7.2	viSeRaNam,7.2#viSeRaNam,5.1#karma,1.1#viXeya_viSeRaNam,5.1#karwA_be_verbs,8.1#samucciwaH,7.2	1	06	002	mahABArawam	mOsalaparvaH	-
7.1	viwraswa-	-	viwraswa-manasaH	viwraswa(vi_wras1;kwa;xivAxiH)	viwraswa(vi_wras1;kwa;xivAxiH)	samAsaH,7.2	samAsaH,7.2	1	06	002	mahABArawam	mOsalaparvaH	-
7.2	manasaH	-	--	manas{napuM;5;eka}/manas{napuM;6;eka}/manas{puM;8;bahu}/manas{puM;1;bahu}/manas{puM;2;bahu}/manas{puM;5;eka}/manas{puM;6;eka}/manasa{puM;1;eka}	manas{puM;1;bahu}	viXeya_viSeRaNam,5.1	RaRTIsambanXaH,6.2#RaRTIsambanXaH,5.1#RaRTIsambanXaH,4.4#RaRTIsambanXaH,3.1#RaRTIsambanXaH,2.1#hewuH5,8.1#hewuH5,6.2#hewuH5,4.2#hewuH5,1.1#apAxAnam,4.2#apAxAnam,1.1#viSeRaNam,4.4#viSeRaNam,3.1#viSeRaNam,2.1#karma,1.1#viXeya_viSeRaNam,6.2#viXeya_viSeRaNam,5.1#karwA_be_verbs,8.1#viXeya_viSeRaNam,5.1	1	06	002	mahABArawam	mOsalaparvaH	-
8.1	aBavan	-	aBavan	BU1{karwari;laf;pra;bahu;parasmEpaxI;BvAxiH}	BU1{karwari;laf;pra;bahu;parasmEpaxI;BvAxiH}	aBihiwa_karwA,5.1;sakarmaka	aBihiwa_karwA,5.1;sakarmaka	1	06	002	mahABArawam	mOsalaparvaH	-
9.1	.	-	.	-	-	-	-	1	06	002	mahABArawam	mOsalaparvaH	-
1.1	wawaH	-	wawaH	wawaH{avya}	wawaH{avya}	sambanXaH,8.1	sambanXaH,16.1#sambanXaH,13.1#sambanXaH,8.1#kArya_xyowakaH,16.1#kArya_xyowakaH,13.1#kArya_xyowakaH,8.1	1	06	003	mahABArawam	mOsalaparvaH	-
10.1	xraRtum	-	xraRtum	xqS1{avya;wumun;BvAxiH}	xqS1{avya;wumun;BvAxiH}	prayojanam,8.1	prayojanam1,16.1#prayojanam1,8.1#prayojanam1,4.1	1	06	003	mahABArawam	mOsalaparvaH	-
11.1	na	-	na	na{avya}	na{avya}	prawiReXaH,13.1	prawiReXaH,16.1#prawiReXaH,13.1	1	06	003	mahABArawam	mOsalaparvaH	-
12.1	ixam	-	ixam	ixam{sarvanAma;napuM;1;eka}/ixam{sarvanAma;napuM;2;eka}	ixam{sarvanAma;napuM;1;eka}	karwA,13.1	karwA,13.1#muKyakarma,16.1#karma,10.1#karma,8.1#karma,4.1#karwA_be_verbs,13.1#karwA,16.1#karwA,8.1	1	06	003	mahABArawam	mOsalaparvaH	-
13.1	aswi	-	aswi	as2{karwari;lat;pra;eka;parasmEpaxI;axAxiH}	as2{karwari;lat;pra;eka;parasmEpaxI;axAxiH}	aBihiwa_karwA,12.1;vAkyakarma,16.1	aBihiwa_karwA,12.1;vAkyakarma,16.1	1	06	003	mahABArawam	mOsalaparvaH	-
14.1	iwi	-	iwi	iwi{avya}	iwi{avya}	vAkyakarma_xyowakaH,13.1	vAkyakarma_xyowakaH,13.1#vAkyakarma_xyowakaH,8.1	1	06	003	mahABArawam	mOsalaparvaH	-
15.1	ca	-	ca	ca{avya}	ca{avya}	sambanXaH,14.1	sambanXaH,14.1	1	06	003	mahABArawam	mOsalaparvaH	-
16.1	abravIw	-	abravIw	brU1{karwari;laf;pra;eka;parasmEpaxI;axAxiH}	brU1{karwari;laf;pra;eka;parasmEpaxI;axAxiH}	aBihiwa_karwA,2.1	aBihiwa_karwA,2.1	1	06	003	mahABArawam	mOsalaparvaH	-
17.1	.	-	.	-	-	-	-	1	06	003	mahABArawam	mOsalaparvaH	-
2.1	arjunaH	-	arjunaH	arjuna{puM;1;eka}	arjuna{puM;1;eka}	karwA,8.1	karwA,8.1	1	06	003	mahABArawam	mOsalaparvaH	-
3.1	wAn	-	wAn	wax{sarvanAma;puM;2;bahu}	wax{sarvanAma;puM;2;bahu}	karma,4.1	karma,10.1#karma,8.1#karma,4.1	1	06	003	mahABArawam	mOsalaparvaH	-
4.1	Amanwrya	-	Amanwrya	Af_mawr1{avya;lyap;curAxiH}	Af_mawr1{avya;lyap;curAxiH}	pUrvakAlaH,8.1	pUrvakAlaH,16.1#pUrvakAlaH,8.1	1	06	003	mahABArawam	mOsalaparvaH	-
5.1	keSavasya	-	keSavasya	keSava{puM;6;eka}	keSava{puM;6;eka}	RaRTIsambanXaH,7.1	karma,10.1#RaRTIsambanXaH,9.1#RaRTIsambanXaH,7.1#RaRTIsambanXaH,2.1	1	06	003	mahABArawam	mOsalaparvaH	-
6.1	priyaH	-	priyaH	priya{puM;1;eka}	priya{puM;1;eka}	viSeRaNam,7.1	viXeya_viSeRaNam,2.1#viSeRaNam,7.1#karwA_be_verbs,13.1#karwA,8.1	1	06	003	mahABArawam	mOsalaparvaH	-
7.1	saKA	-	saKA	saKi{puM;1;eka}/saKI{swrI;1;eka}	saKi{puM;1;eka}	viSeRaNam,2.1	karwA_be_verbs,13.1#karwA,8.1#viXeya_viSeRaNam,6.1#viXeya_viSeRaNam,2.1#aBexaH,2.1	1	06	003	mahABArawam	mOsalaparvaH	-
8.1	prayayO	-	prayayO	pra_yA1{karwari;lit;pra;eka;parasmEpaxI;axAxiH}/pra_yA1{karwari{lit;u;eka;parasmEpaxI;axAxiH}	pra_yA1{karwari;lit;pra;eka;parasmEpaxI;axAxiH}	aBihiwa_karwA,2.1	aBihiwa_karwA,2.1#vAkyakarma,16.1#vAkyakarma,10.1#vAkyakarma,4.1	1	06	003	mahABArawam	mOsalaparvaH	-
9.1	mAwulam	-	mAwulam	mAwula{puM;2;eka}	mAwula{puM;2;eka}	karma,10.1	muKyakarma,16.1#karma,10.1#karma,8.1#karma,4.1#gONakarma,16.1	1	06	003	mahABArawam	mOsalaparvaH	-
1.1	saH	-	saH	wax{sarvanAma;puM;1;eka}	wax{sarvanAma;puM;1;eka}	karwA,7.1	viSeRaNam,9.1#karwA,7.1	1	06	004	mahABArawam	mOsalaparvaH	-
10.1	mqwa-	-	mqwa-nAWAm	mqwa(mq1;kwa;wuxAxiH)	mqwa(mq1;kwa;wuxAxiH)	samAsaH,10.2	samAsaH,10.2	1	06	004	mahABArawam	mOsalaparvaH	-
10.2	nAWAm	-	--	nAWA{swrI;2;eka}	nAWA{swrI;2;eka}	viSeRaNam,12.1	viSeRaNam,12.1#upamAnam,12.1#karma,7.1#karma,3.1	1	06	004	mahABArawam	mOsalaparvaH	-
11.1	iva	-	iva	iva{avya}	iva{avya}	upamAna_xyowakaH,12.1	upamAna_xyowakaH,12.1#upamAnam_rahiwa_upamAna_xyowakaH,12.1#upamAna_xyowakaH,10.2	1	06	004	mahABArawam	mOsalaparvaH	-
12.1	swriyam	-	swriyam	swrI{swrI;2;eka}	swrI{swrI;2;eka}	upamAnam,8.1	karma,7.1#karma,3.1#upamAnam,8.1	1	06	004	mahABArawam	mOsalaparvaH	-
13.1	.	-	.	-	-	-	-	1	06	004	mahABArawam	mOsalaparvaH	-
2.1	vqRNi-	-	vqRNi-nilayam	vqRNi	vqRNi	samAsaH,2.2	samAsaH,2.2	1	06	004	mahABArawam	mOsalaparvaH	-
2.2	nilayam	-	--	nilaya{puM;2;eka(ni_lI1;GaF;xivAxiH)}/nilaya{napuM;1;eka}/nilaya{napuM;2;eka}	nilaya{puM;2;eka(ni_lI1;GaF;xivAxiH)}	viSeRaNam,8.1	viSeRaNam,8.1#karma,7.1#karma,3.1#karwA,7.1#viSeRaNam,12.1#viSeRaNam,10.2	1	06	004	mahABArawam	mOsalaparvaH	-
3.1	gawvA	-	gawvA	gam1{avya;kwvA;BvAxiH}	gam1{avya;kwvA;BvAxiH}	pUrvakAlaH,7.1	pUrvakAlaH,7.1	1	06	004	mahABArawam	mOsalaparvaH	-
