anvaya_no	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	sentno	chaptno	slokano	book	part1	part2
13.1	na	15	nAswyawra	na{avya}	na{avya}	prawiReXaH,14.1	prawiReXaH,14.1	1	08	005	SrImaxBagavaxgIwA	-	-
14.1	aswi	16	0	as2{karwari;lat;pra;eka;parasmEpaxI;asaz;axAxiH}	as2{karwari;lat;pra;eka;parasmEpaxI;asaz;axAxiH}	aBihiwa_karwA,16.1	aBihiwa_karwA,16.1	1	08	005	SrImaxBagavaxgIwA	-	-
15.1	awra	13	0	awra{avya}	awra{avya}	aXikaraNam,14.1	aXikaraNam,14.1	1	08	005	SrImaxBagavaxgIwA	-	-
16.1	saMSayaH	14	saMSayaH	saMSaya{puM;1;eka}	saMSaya{puM;1;eka}	karwA,14.1	karwA,14.1	1	08	005	SrImaxBagavaxgIwA	-	-
2.1	ca	3	ca	ca{avya}	ca{avya}	sambanXaH,1.2	sambanXaH,1.2	1	08	005	SrImaxBagavaxgIwA	-	-
3.1	mAm	4	mAmeva	asmax{2;eka}	asmax{2;eka}	karma,5.1	karma,5.1	1	08	005	SrImaxBagavaxgIwA	-	-
4.1	eva	5	0	eva{avya}	eva{avya}	sambanXaH,3.1	sambanXaH,3.1	1	08	005	SrImaxBagavaxgIwA	-	-
5.1	smaran	6	smaranmukwvA	smaraw{puM;1;eka}/smaraw{puM;8;eka}/smq1{kqw_prawyayaH;Sawq;smq;BvAxiH;puM;1;eka}	smq1{kqw_prawyayaH;Sawq;smq;BvAxiH;puM;1;eka}	varwamAnasamAnakAlaH,9.1	varwamAnasamAnakAlaH,9.1	1	08	005	SrImaxBagavaxgIwA	-	-
6.1	mukwvA	8	0	muc1{kqw_prawyayaH;kwvA;mucLz;wuxAxiH}	muc1{kqw_prawyayaH;kwvA;mucLz;wuxAxiH}	pUrvakAlaH,9.1	pUrvakAlaH,9.1	1	08	005	SrImaxBagavaxgIwA	-	-
7.1	kalevaram	7	kalevaram	kalevara{puM;2;eka}/kalevara{napuM;1;eka}/kalevara{napuM;2;eka}	kalevara{puM;2;eka}	karma,6.1	karma,6.1	1	08	005	SrImaxBagavaxgIwA	-	-
8.1	yaH	1	yaH	yax{puM;1;eka}	yax{puM;1;eka}	karwA,9.1;karwA,6.1	karwA,9.1;karwA,6.1;niwyasambanXaH,10.1	1	08	005	SrImaxBagavaxgIwA	-	-
9.1	prayAwi	9	prayAwi	pra_yA1{karwari;lat;pra;eka;parasmEpaxI;yA;axAxiH}	pra_yA1{karwari;lat;pra;eka;parasmEpaxI;yA;axAxiH}	aBihiwa_karwA,3.1	aBihiwa_karwA,3.1	1	08	005	SrImaxBagavaxgIwA	-	-
1.1	yam	3	yaM	yax{puM;2;eka}	yax{puM;2;eka}	vIpsA,2.1	vIpsA,2.1	1	08	006	SrImaxBagavaxgIwA	-	-
10.1	wam	13	waM	wax{puM;2;eka}	wax{puM;2;eka}	vIpsA,11.1	vIpsA,11.1	1	08	006	SrImaxBagavaxgIwA	-	-
11.1	wam	14	wamevEwi	wax{puM;2;eka}	wax{puM;2;eka}	karma,13.1	karma,13.1	1	08	006	SrImaxBagavaxgIwA	-	-
12.1	eva	15	0	eva{avya}	eva{avya}	sambanXaH,11.1	sambanXaH,11.1	1	08	006	SrImaxBagavaxgIwA	-	-
13.1	ewi	16	0	i1{karwari;lat;pra;eka;parasmEpaxI;iN;axAxiH}	i1{karwari;lat;pra;eka;parasmEpaxI;iN;axAxiH}	aBihiwa_karwA,16.3	aBihiwa_karwA,16.3	1	08	006	SrImaxBagavaxgIwA	-	-
14.1	kOnweya	1	kOnweya	kOnweya{puM;8;eka}	kOnweya{puM;8;eka}	samboXyaH,13.1	samboXyaH,13.1	1	08	006	SrImaxBagavaxgIwA	-	-
15.1	saxA	11	saxA	saxA{avya}	saxA{avya}	kriyAviSeRaNam,13.1	kriyAviSeRaNam,13.1	1	08	006	SrImaxBagavaxgIwA	-	-
16.1	waw-	12.1	waxBAvaBAviwaH	wax	wax	RaRTI-wawpuruRaH,16.2	RaRTI-wawpuruRaH,16.2	1	08	006	SrImaxBagavaxgIwA	-	-
16.2	BAva-	12.2	-	BAva	BAva	wqwIyA-wawpuruRaH,16.3	wqwIyA-wawpuruRaH,16.3	1	08	006	SrImaxBagavaxgIwA	-	-
16.3	BAviwaH	12.3	-	BAviwa{puM;1;eka}	BAviwa{puM;1;eka}	karwA,13.1	karwA,13.1	1	08	006	SrImaxBagavaxgIwA	-	-
2.1	yam	4	yaM	yax{puM;2;eka}	yax{puM;2;eka}	viSeRaNam,6.1	viSeRaNam,6.1	1	08	006	SrImaxBagavaxgIwA	-	-
3.1	vA	5	vApi	vA{avya}	vA{avya}	sambanXaH,2.1	sambanXaH,2.1	1	08	006	SrImaxBagavaxgIwA	-	-
4.1	api	6	0	api{avya}	api{avya}	sambanXaH,3.1	sambanXaH,3.1	1	08	006	SrImaxBagavaxgIwA	-	-
5.1	smaran	8	smaranBAvaM	smaraw{puM;1;eka}/smaraw{puM;8;eka}/smq1{kqw_prawyayaH;Sawq;smq;BvAxiH;puM;1;eka}	smq1{kqw_prawyayaH;Sawq;smq;BvAxiH;puM;1;eka}	varwamAnasamAnakAlaH,7.1	varwamAnasamAnakAlaH,7.1;samAnakAlaH,7.1	1	08	006	SrImaxBagavaxgIwA	-	-
6.1	BAvam	7	0	BAva{puM;2;eka}	BAva{puM;2;eka}	karma,5.1	karma,5.1	1	08	006	SrImaxBagavaxgIwA	-	-
7.1	wyajawi	10	wyajawyanwe	wyajaw{puM;7;eka}/wyajaw{napuM;7;eka}/wyaj1{karwari;lat;pra;eka;parasmEpaxI;wyajaz;BvAxiH}	wyaj1{karwari;lat;pra;eka;parasmEpaxI;wyajaz;BvAxiH}	aBihiwa_karwA	aBihiwa_karwA	1	08	006	SrImaxBagavaxgIwA	-	-
8.1	anwe	2	0	anwa{puM;7;eka}/anwa{napuM;1;xvi}/anwa{napuM;2;xvi}/anwa{napuM;7;eka}/anwa{napuM;8;xvi}/anwi{swrI;8;eka}/anwA{swrI;1;xvi}/anwA{swrI;2;xvi}/anwA{swrI;8;eka}/anwA{swrI;8;xvi}	anwa{puM;7;eka}	aXikaraNam,7.1	aXikaraNam,7.1	1	08	006	SrImaxBagavaxgIwA	-	-
9.1	kalevaram	9	kalevaram	kalevara{puM;2;eka}/kalevara{napuM;1;eka}/kalevara{napuM;2;eka}	kalevara{puM;2;eka}	karma,7.1	karma,7.1	1	08	006	SrImaxBagavaxgIwA	-	-
1.1	wasmAw	1	wasmAwsarveRu	wasmAw{avya}/wax{puM;5;eka}/wax{napuM;5;eka}	wax{puM;5;eka}	hewuH,5.1	hewuH,5.1	1	08	007	SrImaxBagavaxgIwA	-	-
10.1	mAm	9	0	asmax{2;eka}	asmax{2;eka}	karma,12.1	karma,12.1	1	08	007	SrImaxBagavaxgIwA	-	-
11.1	eva	10	0	eva{avya}	eva{avya}	sambanXaH,10.1	sambanXaH,10.1	1	08	007	SrImaxBagavaxgIwA	-	-
12.1	eRyasi	12	0	i1{karwari;lqt;ma;eka;parasmEpaxI;iN;axAxiH}	i1{karwari;lqt;ma;eka;parasmEpaxI;iN;axAxiH}	aBihiwa_karwA,14.1	aBihiwa_karwA,14.1,sakarmakaH#aBihiwa_karwA,14.1	1	08	007	SrImaxBagavaxgIwA	-	-
13.1	a-	13.1	0	a	a	naF-wawpuruRaH,13.2	naF-wawpuruRaH,13.2	1	08	007	SrImaxBagavaxgIwA	-	-
13.2	saMSayam	13.2	-	saMSaya{puM;2;eka}	saMSaya{puM;2;eka}	kriyAviSeRaNam,12.1	kriyAviSeRaNam,12.1	1	08	007	SrImaxBagavaxgIwA	-	-
14.1	(wvam)	11	(0)	yuRmax{1;eka}	yuRmax{1;eka}	karwA,12.1	karwA,12.1	1	08	007	SrImaxBagavaxgIwA	-	-
2.1	sarveRu	3	0	sarva{puM;7;bahu}/sarva{napuM;7;bahu}	sarva{puM;7;bahu}	viSeRaNam,3.1	viSeRaNam,3.1	1	08	007	SrImaxBagavaxgIwA	-	-
3.1	kAleRu	4	kAleRu	kAla{puM;7;bahu}/kAla{napuM;7;bahu}	kAla{puM;7;bahu}	aXikaraNam,5.1	aXikaraNam,5.1	1	08	007	SrImaxBagavaxgIwA	-	-
4.1	mAm	5	mAmanusmara	asmax{2;eka}	asmax{2;eka}	karma,5.1	karma,5.1	1	08	007	SrImaxBagavaxgIwA	-	-
5.1	anusmara	6	0	anu_smq1{karwari;lot;ma;eka;parasmEpaxI;smq;BvAxiH}/anu_smq2{karwari;lot;ma;eka;parasmEpaxI;smq;BvAxiH}	anu_smq1{karwari;lot;ma;eka;parasmEpaxI;smq;BvAxiH}	samucciwaH,6.1	samucciwaH,6.1	1	08	007	SrImaxBagavaxgIwA	-	-
6.1	yuXya	7	yuXya	yuX1{karwari;lot;ma;eka;parasmEpaxI;yuXaz;xivAxiH}	yuX1{karwari;lot;ma;eka;parasmEpaxI;yuXaz;xivAxiH}	aBihiwa_karwA,7.1.1	aBihiwa_karwA,7.1.1,akarmakaH#aBihiwa_karwA,7.1.1	1	08	007	SrImaxBagavaxgIwA	-	-
7.1	ca	8	ca	ca{avya}	ca{avya}	samuccaya_xyowakaH,6.1	samuccaya_xyowakaH,6.1	1	08	007	SrImaxBagavaxgIwA	-	-
7.1.1	(wvam)	2	(0)	yuRmax{1;eka}	yuRmax{1;eka}	karwA,6.1	karwA,6.1	1	08	007	SrImaxBagavaxgIwA	-	-
8.1	mayi	7	mayyarpiwamanobuxXirmAmevERyasyasaMSayam	asmax{7;eka}	asmax{7;eka}	aXikaraNam,9.3	aXikaraNam,9.3	1	08	007	SrImaxBagavaxgIwA	-	-
9.1	arpiwa-	8.1	0	arpiwamanobuxXiH	arpiwa	bahuvrIhiH,9.3	bahuvrIhiH,9.3	1	08	007	SrImaxBagavaxgIwA	-	-
9.2	manaH-	8.2	-	manas	manas	xvanxvaH,9.3	xvanxvaH,9.3	1	08	007	SrImaxBagavaxgIwA	-	-
9.3	buxXiH	8.3	-	buxXi{swrI;1;eka}	buxXi{swrI;1;eka}	viSeRaNam,14.1	viSeRaNam,14.1	1	08	007	SrImaxBagavaxgIwA	-	-
1.1	aByAsa-	3.1	aByAsayogayukwena	aByAsa	aByAsa	karmaXArayaH,1.2	karmaXArayaH,1.2	1	08	008	SrImaxBagavaxgIwA	-	-
1.2	yoga-	3.2	-	yoga	yoga	wqwIyA-wawpuruRaH,1.3	wqwIyA-wawpuruRaH,1.3	1	08	008	SrImaxBagavaxgIwA	-	-
1.3	yukwena	3.3	-	yuj2{kqw_prawyayaH;kwa;yujizr;ruXAxiH;puM;3;eka}	yuj2{kqw_prawyayaH;kwa;yujizr;ruXAxiH;puM;3;eka}	viSeRaNam,2.1	viSeRaNam,2.1	1	08	008	SrImaxBagavaxgIwA	-	-
2.1	cewasA	5	cewasA	cewas{napuM;3;eka}	cewas{napuM;3;eka}	karaNam,9.1	karaNam,9.1	1	08	008	SrImaxBagavaxgIwA	-	-
3.1	na-	4.1	nAnyagAminA	na	na	xviwIyA-wawpuruRaH,3.2	xviwIyA-wawpuruRaH,3.2	1	08	008	SrImaxBagavaxgIwA	-	-
3.2	anya-	4.2	-	anya	anya	naF-wawpuruRaH,3.3	naF-wawpuruRaH,3.3	1	08	008	SrImaxBagavaxgIwA	-	-
3.3	gAminA	4.3	-	gAmin{puM;3;eka}	gAmin{puM;3;eka}	viSeRaNam,2.1	viSeRaNam,2.1	1	08	008	SrImaxBagavaxgIwA	-	-
4.1	paramam	7	paramaM	paramam{avya}/parama{puM;2;eka}/parama{napuM;1;eka}/parama{napuM;2;eka}	parama{napuM;2;eka}	viSeRaNam,5.1	viSeRaNam,5.1	1	08	008	SrImaxBagavaxgIwA	-	-
5.1	puruRam	9	puruRaM	puruRa{puM;2;eka}	puruRa{puM;2;eka}	karma,7.1	karma,7.1	1	08	008	SrImaxBagavaxgIwA	-	-
6.1	xivyam	8	xivyaM	xivya{puM;2;eka}/xivya{napuM;1;eka}/xivya{napuM;2;eka}	xivya{puM;2;eka}	viSeRaNam,5.1	viSeRaNam,5.1	1	08	008	SrImaxBagavaxgIwA	-	-
7.1	yAwi	10	yAwi	yAw{puM;7;eka}/yAw{napuM;7;eka}/yA1{karwari;lat;pra;eka;parasmEpaxI;yA;axAxiH}	yA1{karwari;lat;pra;eka;parasmEpaxI;yA;axAxiH}	aBihiwa_karwA,9.1.1;sakarmakaH.1	aBihiwa_karwA,9.1.1;sakarmakaH.1	1	08	008	SrImaxBagavaxgIwA	-	-
8.1	pArWa	1	pArWAnucinwayan	pArWa{puM;8;eka}	pArWa{puM;8;eka}	samboXyaH,7.1	samboXyaH,7.1	1	08	008	SrImaxBagavaxgIwA	-	-
9.1	anucinwayan	6	0	anu_cinw1{kqw_prawyayaH;Sawq;ciwiz;curAxiH;puM;1;eka}	anu_cinw1{kqw_prawyayaH;Sawq;ciwiz;curAxiH;puM;1;eka}	varwamAnasamAnakAlaH,7.1	varwamAnasamAnakAlaH,7.1	1	08	008	SrImaxBagavaxgIwA	-	-
9.1.1	(manuRyaH)	2	(0)	manuRya{puM;1;eka}	manuRya{puM;1;eka}	karwA,7.1	karwA,7.1	1	08	008	SrImaxBagavaxgIwA	-	-
1.1	kavim	2	kaviM	kavi{puM;2;eka}	kavi{puM;2;eka}	viSeRaNam,9.1	viSeRaNam,9.1	1	08	009_010	SrImaxBagavaxgIwA	-	-
10.1	a-	7.1	0	a	a	naF-wawpuruRaH,10.2	naF-wawpuruRaH,10.2	1	08	009_010	SrImaxBagavaxgIwA	-	-
10.2	cinwya-	7.2	-	cinwya	cinwya	bahuvrIhiH,10.3	bahuvrIhiH,10.3	1	08	009_010	SrImaxBagavaxgIwA	-	-
10.3	rUpam	7.3	-	rUpa{napuM;1;eka}/rUpa{napuM;2;eka}/rUpa{puM;2;eka}	rUpa{puM;2;eka}	viSeRaNam,9.1	viSeRaNam,9.1;viSeRaNam,13.3.1	1	08	009_010	SrImaxBagavaxgIwA	-	-
11.1	Axiwya-	8.1	0	Axiwya	Axiwya	bahuvrIhiH,11.2	bahuvrIhiH,11.2	1	08	009_010	SrImaxBagavaxgIwA	-	-
11.2	varNam	8.2	-	varNa{napuM;1;eka}/varNa{napuM;2;eka}/varNa{puM;2;eka}	varNa{puM;2;eka}	viSeRaNam,9.1	viSeRaNam,9.1;viSeRaNam,13.3.1	1	08	009_010	SrImaxBagavaxgIwA	-	-
12.1	wamasaH	9	wamasaH	wamas{napuM;5;eka}/wamas{napuM;6;eka}/wamasa{puM;1;eka}	wamas{napuM;5;eka}	upapaxasambanXaH,13.1	upapaxasambanXaH,13.1	1	08	009_010	SrImaxBagavaxgIwA	-	-
13.1	paraswAw	10	paraswAw	paraswAw{avya}	paraswAw{avya}	aXikaraNam,13.1.1	aXikaraNam,13.1.1	1	08	009_010	SrImaxBagavaxgIwA	-	-
13.1.1	(sWiwam)	11	(0)	sWiwa{puM;2;eka}/sWiwa{napuM;1;eka}/sWiwa{napuM;2;eka}/sWA1{kqw_prawyayaH;kwa;RTA;BvAxiH;puM;2;eka}	sWA1{kqw_prawyayaH;kwa;RTA;BvAxiH;puM;2;eka}	viSeRaNam,9.1	viSeRaNam,9.1;viSeRaNam,13.3.1	1	08	009_010	SrImaxBagavaxgIwA	-	-
14.1	prayANa-	19.1	prayANakAle	prayANa	prayANa	RaRTI-wawpuruRaH,14.2	RaRTI-wawpuruRaH,14.2	1	08	009_010	SrImaxBagavaxgIwA	-	-
14.2	kAle	19.2	-	kAla{puM;7;eka}	kAla{puM;7;eka}	aXikaraNam,25.1	aXikaraNam,25.1	1	08	009_010	SrImaxBagavaxgIwA	-	-
15.1	manasA	29	manasAcalena	manas{napuM;3;eka}/manasA{swrI;1;eka}	manas{napuM;3;eka}	samucciwaH,17.1	samucciwaH,17.1;karaNam,15.1.1	1	08	009_010	SrImaxBagavaxgIwA	-	-
16.1	a-	28.1	0	a	a	naF-wawpuruRaH,16.2	naF-wawpuruRaH,16.2	1	08	009_010	SrImaxBagavaxgIwA	-	-
16.2	calena	28.2	-	cala{puM;3;eka}/cala{napuM;3;eka}	cala{puM;3;eka}	viSeRaNam,15.1	viSeRaNam,15.1	1	08	009_010	SrImaxBagavaxgIwA	-	-
17.1	BakwyA	16	BakwyA	Bakwi{swrI;3;eka}	Bakwi{swrI;3;eka}	karaNam,18.1	karaNam,18.1;hewuH,18.1	1	08	009_010	SrImaxBagavaxgIwA	-	-
17.1.1	(ca)	17	-	ca{avy}	ca{avy}	samuccaya_xyowakaH,17.1	samuccaya_xyowakaH,17.1	1	08	009_010	SrImaxBagavaxgIwA	-	-
18.1	yukwaH	18	yukwo	yukwa{puM;1;eka}/yuj2{kqw_prawyayaH;kwa;yujizr;ruXAxiH;puM;1;eka}	yuj2{kqw_prawyayaH;kwa;yujizr;ruXAxiH;puM;1;eka}	viSeRaNam,27.1	viSeRaNam,27.1;karwA,31.1	1	08	009_010	SrImaxBagavaxgIwA	-	-
19.1	yoga-	20.1	yogabalena	yoga	yoga	RaRTI-wawpuruRaH,19.2	RaRTI-wawpuruRaH,19.2	1	08	009_010	SrImaxBagavaxgIwA	-	-
19.2	balena	20.2	-	bala{napuM;3;eka}	bala{napuM;3;eka}	karaNam,25.1	karaNam,25.1	1	08	009_010	SrImaxBagavaxgIwA	-	-
2.1	purANam	3	purANamanuSAsiwAramaNoraNIyAMsamanusmarexyaH	purANa{napuM;1;eka}/purANa{napuM;2;eka}/purANa{puM;2;eka}	purANa{puM;2;eka}	viSeRaNam,9.1	viSeRaNam,9.1	1	08	009_010	SrImaxBagavaxgIwA	-	-
20.1	ca	21	cEva	ca{avya}	ca{avya}	sambanXaH,19.2	sambanXaH,19.2;sambanXaH,25.1	1	08	009_010	SrImaxBagavaxgIwA	-	-
21.1	eva	22	0	eva{avya}	eva{avya}	sambanXaH,20.1	sambanXaH,20.1	1	08	009_010	SrImaxBagavaxgIwA	-	-
22.1	BruvoH	23	BruvormaXye	BrU{swrI;6;xvi}/BrU{swrI;7;xvi}	BrU{swrI;6;xvi}	RaRTIsambanXaH,23.1	RaRTIsambanXaH,23.1	1	08	009_010	SrImaxBagavaxgIwA	-	-
23.1	maXye	24	0	maXya{puM;7;eka}/maXya{napuM;1;xvi}/maXya{napuM;2;xvi}/maXya{napuM;7;eka}/maXya{napuM;8;xvi}/maXyA{swrI;1;xvi}/maXyA{swrI;2;xvi}/maXyA{swrI;8;eka}/maXyA{swrI;8;xvi}	maXya{puM;7;eka}	aXikaraNam,25.1	aXikaraNam,25.1	1	08	009_010	SrImaxBagavaxgIwA	-	-
24.1	prANam	25	prANamAveSya	prANa{puM;2;eka}	prANa{puM;2;eka}	karma,25.1	karma,25.1	1	08	009_010	SrImaxBagavaxgIwA	-	-
25.1	AveSya	27	0	Af_viS1{kqw_prawyayaH;lyap;viSaz;wuxAxiH}	Af_viS1{kqw_prawyayaH;lyap;viSaz;wuxAxiH}	pUrvakAlaH,31.1	pUrvakAlaH,31.1	1	08	009_010	SrImaxBagavaxgIwA	-	-
26.1	samyak	26	samyak	samyak{avya}	samyak{avya}	kriyAviSeRaNam,25.1	kriyAviSeRaNam,25.1	1	08	009_010	SrImaxBagavaxgIwA	-	-
27.1	saH	15	sa	wax{puM;1;eka}	wax{puM;1;eka}	karwA,31.1	karwA,31.1	1	08	009_010	SrImaxBagavaxgIwA	-	-
28.1	wam	30	waM	wax{puM;2;eka}	wax{puM;2;eka}	viSeRaNam,30.1	viSeRaNam,30.1	1	08	009_010	SrImaxBagavaxgIwA	-	-
29.1	param	32	paraM	param{avya}/para{puM;2;eka}/para{napuM;1;eka}/para{napuM;2;eka}/para{puM;2;eka}/para{napuM;1;eka}/para{napuM;2;eka}	para{puM;2;eka}	viSeRaNam,30.1	viSeRaNam,30.1	1	08	009_010	SrImaxBagavaxgIwA	-	-
3.1	anuSAsiwAram	4	0	anuSAsiwq{puM;2;eka}/anu_SAs1{kqw_prawyayaH;wqc;SAsuz;axAxiH;puM;2;eka}	anu_SAs1{kqw_prawyayaH;wqc;SAsuz;axAxiH;puM;2;eka}	viSeRaNam,9.1	viSeRaNam,9.1;viSeRaNam,13.3.1	1	08	009_010	SrImaxBagavaxgIwA	-	-
30.1	puruRam	33	puruRamupEwi	puruRa{puM;2;eka}	puruRa{puM;2;eka}	karma,31.1	karma,31.1	1	08	009_010	SrImaxBagavaxgIwA	-	-
31.1	upEwi	34	0	upa_i1{karwari;lat;pra;eka;parasmEpaxI;iN;axAxiH}	upa_i1{karwari;lat;pra;eka;parasmEpaxI;iN;axAxiH}	aBihiwa_karwA,27.1	aBihiwa_karwA,27.1	1	08	009_010	SrImaxBagavaxgIwA	-	-
32.1	xivyam	31	xivyam	xivya{puM;2;eka}/xivya{napuM;1;eka}/xivya{napuM;2;eka}	xivya{puM;2;eka}	viSeRaNam,30.1	viSeRaNam,30.1	1	08	009_010	SrImaxBagavaxgIwA	-	-
4.1	aNoH	5	0	aNu{puM;5;eka}/aNu{puM;6;eka}	aNu{puM;5;eka}	viBakwam,5.1	viBakwam,5.1;RaRTIsambanXaH,5.1	1	08	009_010	SrImaxBagavaxgIwA	-	-
5.1	aNIyAMsam	6	0	aNIyas{puM;2;eka}	aNIyas{puM;2;eka}	viSeRaNam,9.1	viSeRaNam,9.1;viSeRaNam,13.3.1	1	08	009_010	SrImaxBagavaxgIwA	-	-
6.1	anusmarew	14	0	anu_smq1{karwari;viXilif;pra;eka;parasmEpaxI;smq;BvAxiH}/anu_smq2{karwari;viXilif;pra;eka;parasmEpaxI;smq;BvAxiH}	anu_smq1{karwari;viXilif;pra;eka;parasmEpaxI;smq;BvAxiH}	aBihiwa_karwA,7.1;sakarmakaH.1	aBihiwa_karwA,7.1;sakarmakaH.1	1	08	009_010	SrImaxBagavaxgIwA	-	-
7.1	yaH	1	0	yax{puM;1;eka}	yax{puM;1;eka}	karwA,6.1	karwA,6.1;niwyasambanXaH,27.1	1	08	009_010	SrImaxBagavaxgIwA	-	-
8.1	sarvasya	12	sarvasya	sarva{puM;6;eka}/sarva{napuM;6;eka}	sarva{puM;6;eka}	RaRTIsambanXaH,9.1	RaRTIsambanXaH,9.1	1	08	009_010	SrImaxBagavaxgIwA	-	-
9.1	XAwAram	13	XAwAramacinwyarUpamAxiwyavarNaM	XAwq{puM;2;eka}	XAwq{puM;2;eka}	karma,6.1	karma,6.1;viSeRaNam,13.3.1	1	08	009_010	SrImaxBagavaxgIwA	-	-
1.1	yaw	2	yaxakRaraM	yaw{avya}/yax{napuM;1;eka}/yax{napuM;2;eka}/yaw{avya}	yax{napuM;2;eka}	karma,4.1	karma,4.1;viSeRaNam,2.1;niwyasambanXaH,13.1	1	08	011	SrImaxBagavaxgIwA	-	-
10.1	icCanwaH	10	0	icCaw{puM;1;bahu}/iR2{kqw_prawyayaH;Sawq;iRuz;wuxAxiH;puM;1;bahu}	iR2{kqw_prawyayaH;Sawq;iRuz;wuxAxiH;puM;1;bahu}	varwamAnasamAnakAlaH,12.1	varwamAnasamAnakAlaH,12.1	1	08	011	SrImaxBagavaxgIwA	-	-
11.1	brahma-	11.1	brahmacaryaM	brahma	brahma	cawurWI-wawpuruRaH,11.2	cawurWI-wawpuruRaH,11.2	1	08	011	SrImaxBagavaxgIwA	-	-
11.2	caryam	11.2	-	carya{napuM;1;eka}/carya{napuM;2;eka}	carya{napuM;2;eka}	karma,12.1	karma,12.1	1	08	011	SrImaxBagavaxgIwA	-	-
12.1	caranwi	12	caranwi	caraw{napuM;1;bahu}/caraw{napuM;2;bahu}/car1{karwari;lat;pra;bahu;parasmEpaxI;caraz;BvAxiH}	car1{karwari;lat;pra;bahu;parasmEpaxI;caraz;BvAxiH}	aBihiwa_karwA	aBihiwa_karwA	1	08	011	SrImaxBagavaxgIwA	-	-
13.1	waw	13	wawwe	wax{napuM;1;eka}/wax{napuM;2;eka}	wax{napuM;2;eka}	viSeRaNam,15.1	viSeRaNam,15.1	1	08	011	SrImaxBagavaxgIwA	-	-
14.1	we	15	0	wax{puM;1;bahu}/wax{swrI;1;xvi}/wax{swrI;2;xvi}/wax{napuM;1;xvi}/wax{napuM;2;xvi}/yuRmax{4;eka}/yuRmax{6;eka}	yuRmax{4;eka}	sampraxAnam,17.1	sampraxAnam,17.1	1	08	011	SrImaxBagavaxgIwA	-	-
15.1	paxam	14	paxaM	pax{puM;2;eka}/paxa{napuM;1;eka}/paxa{napuM;2;eka}	paxa{napuM;2;eka}	karma,17.1	karma,17.1	1	08	011	SrImaxBagavaxgIwA	-	-
16.1	safgraheNa	17	safgraheNa	safgraha{puM;3;eka}	safgraha{puM;3;eka}	kriyAviSeRaNam,17.1	kriyAviSeRaNam,17.1	1	08	011	SrImaxBagavaxgIwA	-	-
17.1	pravakRye	18	pravakRye	pra_vah1{karwari;lqt;u;eka;uBayapaxI;vahaz;BvAxiH}/pra_vah1{karmaNi;lqt;u;eka;AwmanepaxI;vahaz;BvAxiH}/pra_vah1{karmaNi;lqf;u;eka;AwmanepaxI;vahaz;BvAxiH}/pra_vac1{karwari;lqt;u;eka;AwmanepaxI;vacaz;axAxiH}	pra_vac1{karwari;lqt;u;eka;AwmanepaxI;vacaz;axAxiH}	aBihiwa_karwA,17.1.1;sakarmakaH.1	aBihiwa_karwA,17.1.1;sakarmakaH.1	1	08	011	SrImaxBagavaxgIwA	-	-
17.1.1	(aham)	16	(0)	asmax{1;eka}	asmax{1;eka}	karwA,17.1	karwA,17.1	1	08	011	SrImaxBagavaxgIwA	-	-
2.1	a-	3.1	0	a	a	naF-wawpuruRaH,2.2	naF-wawpuruRaH,2.2	1	08	011	SrImaxBagavaxgIwA	-	-
2.2	kRaram	3.2	-	kRara{napuM;1;eka}/kRara{napuM;2;eka}	kRara{napuM;2;eka}	karmasamAnAXikaraNam,4.1	karmasamAnAXikaraNam,4.1;karma,4.1	1	08	011	SrImaxBagavaxgIwA	-	-
3.1	vexa-	1.1	vexavixo	vexa	vexa	upapaxa-wawpuruRaH,3.2	upapaxa-wawpuruRaH,3.2	1	08	011	SrImaxBagavaxgIwA	-	-
3.2	vixaH	1.2	-	vix{puM;1;bahu}	vix{puM;1;bahu}	karwA,4.1	karwA,4.1	1	08	011	SrImaxBagavaxgIwA	-	-
4.1	vaxanwi	4	vaxanwi	vaxaw{napuM;1;bahu}/vaxaw{napuM;2;bahu}/vax1{karwari;lat;pra;bahu;parasmEpaxI;vaxaz;BvAxiH}	vax1{karwari;lat;pra;bahu;parasmEpaxI;vaxaz;BvAxiH}	aBihiwa_karwA,3.2	aBihiwa_karwA,3.2;samucciwam,12.1	1	08	011	SrImaxBagavaxgIwA	-	-
5.1	viSanwi	8	viSanwi	viSaw{napuM;1;bahu}/viSaw{napuM;2;bahu}/viS1{karwari;lat;pra;bahu;parasmEpaxI;viSaz;wuxAxiH}	viS1{karwari;lat;pra;bahu;parasmEpaxI;viSaz;wuxAxiH}	aBihiwa_karwA,7.1	aBihiwa_karwA,7.1;samucciwam,12.1	1	08	011	SrImaxBagavaxgIwA	-	-
6.1	yaw	7	yaxyawayo	yaw{avya}/yax{napuM;1;eka}/yax{napuM;2;eka}/yaw{avya}	yax{napuM;2;eka}	karma,5.1	karma,5.1;niwyasambanXaH,13.1	1	08	011	SrImaxBagavaxgIwA	-	-
7.1	yawayaH	6	0	yawi{puM;1;bahu}/yawi{swrI;1;bahu}	yawi{puM;1;bahu}	karwA,5.1	karwA,5.1	1	08	011	SrImaxBagavaxgIwA	-	-
8.1	vIwa-	5.1	vIwarAgAH	vIwa	vIwa	bahuvrIhiH,8.2	bahuvrIhiH,8.2	1	08	011	SrImaxBagavaxgIwA	-	-
